gene,SI_15001,SI_15002,SI_15003,SI_15004,SI_16462,SI_16463,SI_16464,SI_16465,SI_16466,SI_16467,SI_16468,GTEX.1117F.0226.SM.5GZZ7,GTEX.1117F.0426.SM.5EGHI,GTEX.1117F.0526.SM.5EGHJ,GTEX.1117F.0626.SM.5N9CS,GTEX.1117F.0726.SM.5GIEN,GTEX.1117F.1326.SM.5EGHH,GTEX.1117F.2426.SM.5EGGH,GTEX.1117F.2526.SM.5GZY6,GTEX.1117F.2826.SM.5GZXL,GTEX.1117F.2926.SM.5GZYI
ENSP00000329915,774,398,988,578,343,116,632,1706,120,302,263,1178,907,831,743,436,497,542,1062,791,713
ENSP00000288607,167,176,300,199,154,54,98,176,22,78,32,966,389,406,747,361,436,644,2068,870,1209
ENSP00000422147,894,559,530,802,405,216,473,516,275,796,282,1009,1026,858,818,347,570,970,1351,809,504
ENSP00000259881,466,28,193,330,366,291,93,274,418,158,402,125,9,54,104,148,54,295,496,119,503
ENSP00000436038,5394,3157,2635,4187,1755,1255,2505,1796,997,3398,1464,1475,2369,1422,1395,883,902,1404,1900,1730,1395
ENSP00000245810,35,37,68,76,18,8,15,97,22,51,16,29,21,38,129,50,28,130,205,73,100
ENSP00000358920,98,96,128,81,237,0,63,124,44,172,35,165,33,177,295,316,112,389,818,117,314
ENSP00000453268,899,355,567,1372,244,631,297,648,431,240,91,245,25,141,427,304,227,240,222,181,295
ENSP00000468622,847,212,899,667,195,399,64,381,113,435,326,1198,431,1292,461,136,278,317,777,563,819
ENSP00000501971,2456,1116,1601,751,1587,299,1165,1695,743,3448,994,2316,692,2312,2274,951,1751,3056,2291,2306,1699
ENSP00000363375,11689,7428,6936,9092,4217,2039,971,5918,2673,4911,4252,3659,981,3634,4620,2664,4621,3060,9205,4842,6582
ENSP00000292478,820,586,742,864,386,41,590,607,276,761,336,962,779,482,791,455,493,807,1392,858,778
ENSP00000332353,1288,885,2044,1057,549,140,377,746,762,2246,921,1601,857,1791,1341,659,420,772,1720,807,820
ENSP00000341914,941,228,361,283,658,209,20,435,100,505,758,5,18,26,43,63,52,272,11,36,0
ENSP00000430548,2045,1362,2483,1996,979,528,660,1486,693,1274,911,3017,2023,2014,2056,1691,1860,1716,2803,2350,2684
ENSP00000389535,8357,709,1640,1593,349,466,131,527,1310,789,927,739,134,281,489,285,338,265,618,610,389
ENSP00000303424,370,180,315,529,219,211,30,291,516,775,186,105,20,82,177,111,188,87,86,127,46
ENSP00000359969,732,1774,3555,2944,185,309,403,524,325,972,110,3851,26,877,1871,298,2414,13061,265,2209,2317
ENSP00000401675,12,13,9,11,21,29,2,19,10,11,6,12,1163,83,96,680,17,386,20,49,16
ENSP00000452280,1277,282,491,534,357,112,93,210,260,658,253,735,551,444,621,978,292,488,880,698,499
ENSP00000482485,26,18,14,37,18,0,0,18,23,14,5,16,0,0,4,8,4,29,2,30,8
ENSP00000379213,363,8937,613,13813,2808,1950,1268,4276,165,73,7144,68,10,44,69,28,136,1463,4197,38,37
ENSP00000429911,11858,6969,9778,7531,5374,1423,2206,4985,2553,9578,3632,5479,2697,5731,9029,2552,4311,3936,4278,5402,3545
ENSP00000400406,3465,2991,5978,3520,3868,667,1717,2811,590,2041,1038,29254,5817,54618,36996,17758,46756,28656,41231,47184,50541
ENSP00000341170,347,507,27,638,1683,61,70,153,165,506,702,491,52,224,2724,3358,507,5003,1184,1834,165
ENSP00000469839,1277,1299,2058,1477,701,329,949,1117,579,1298,690,1785,1855,1267,2455,1502,1496,2999,2535,2326,2411
ENSP00000428758,1466,1064,4761,4223,1256,523,1190,2891,806,3602,1426,1504,33715,23699,6571,7972,2547,11153,1340,3665,902
ENSP00000351885,2210,1526,1593,1932,959,231,560,1078,708,1420,1045,3068,1161,1739,4143,3601,2387,5840,4151,3286,2932
ENSP00000491593,1281,849,1416,1132,777,277,421,993,373,839,556,9524,13160,11011,6593,3609,3879,3862,5444,6340,4894
ENSP00000363462,146,1,27,0,3,0,17,0,1,34,0,6,15,0,12,115,2,6,238,20,49
ENSP00000356248,388,156,294,664,82,196,192,345,185,92,76,186,24,126,156,142,409,137,175,126,126
ENSP00000482732,2607,1401,1634,1677,807,284,387,1011,561,1673,892,2983,577,2317,2433,1436,2064,2292,2218,2572,1588
ENSP00000414089,7490,4344,7543,6029,3989,1165,1228,4434,2578,6877,3655,8344,1288,3648,5399,2898,4397,4036,4393,5979,5139
ENSP00000334928,18660,6725,5375,12313,4389,1207,4695,4132,3840,30596,6456,3827,2774,2846,3278,2883,2860,3244,853,4350,744
ENSP00000254667,4343,2197,5910,4446,2413,1875,5236,5975,826,2405,1476,4873,301,1318,1602,878,2125,1025,1871,1576,1049
ENSP00000357209,19226,5617,12820,6602,5791,790,5318,7115,4998,15860,7109,2350,987,2312,2696,1377,1422,1747,3172,2548,2393
ENSP00000463325,43755,11925,28959,32386,11979,10549,9905,20315,9452,33199,21076,12233,4128,4361,5407,5195,7047,3058,912,9123,3685
ENSP00000262963,15041,10851,2977,11676,9691,1851,4263,6415,4425,11635,4404,8859,1095,4215,13955,5724,7804,4897,4877,4756,2771
ENSP00000348408,2,4,1,11,4,3,42,7,1,13,11,43,2,1,34,14,36,8,7,191,75
ENSP00000376758,612,622,663,790,490,42,223,364,197,376,129,709,467,539,493,289,461,450,621,702,423
ENSP00000330389,260,258,166,216,139,5,25,154,82,151,141,220,248,95,258,203,186,89,470,184,287
ENSP00000445277,6,5,6,9,9,4,0,8,1,20,2,6,10,10,8,5,8,4,2,6,0
ENSP00000434359,3602,3532,4786,6111,1504,788,2069,2736,903,1939,987,4456,4478,3740,4256,2501,2954,3087,4797,4864,5928
ENSP00000400141,14896,8300,12105,7350,8489,1727,4457,6382,2451,7632,3999,5314,5486,5750,4482,2698,5045,4471,6598,5576,5082
ENSP00000338173,13093,7210,8737,7144,5164,1809,2014,4396,2493,7238,3920,5058,2492,4800,5869,3146,4122,5613,10678,6344,6921
ENSP00000345168,49,17,25,42,144,0,0,19,11,80,16,7,0,5,83,44,19,228,38,8,9
ENSP00000392451,669,750,938,884,317,220,2228,787,180,815,246,649,541,404,933,383,615,714,1369,1040,813
ENSP00000343081,1613,596,914,818,842,322,106,434,267,878,499,825,200,436,1203,593,441,850,1998,934,613
ENSP00000316675,203,84,168,367,43,194,76,172,151,74,63,37,216,20,58,27,21,62,44,65,25
ENSP00000349699,123,71,85,3,180,19,35,373,5,74,15,12,101,12,26,76,106,2513,50,18,2
ENSP00000369630,4715,3108,2003,1148,1438,364,2292,1945,570,2152,1437,8512,856,3556,6727,2187,2649,1718,2083,5618,4043
