gene,TCGA.D7.5577.01A,TCGA.D7.6818.01A,TCGA.BR.4280.01A,TCGA.D7.8572.01A,GTEX.1399T.1326.SM.5PNVH,GTEX.13OVL.0011.R3b.SM.5L3I8,GTEX.Q2AI.0006.SM.2I3FG,GTEX.ZTSS.1226.SM.51MSZ
ENSP00000383428,1,6,2,88,167,0,0,177
ENSP00000329056,0,0,0,5,975,1064,877,1060
ENSP00000391318,0,0,0,0,0,0,0,0
ENSP00000378399,194,179,220,232,687,931,561,733
ENSP00000289921,285,266,226,322,0,0,0,0
ENSP00000518752,1,1,85,8,0,0,0,0
ENSP00000508719,122,155,207,144,0,0,0,0
ENSP00000388137,1,3,1,9,541,828,431,655
ENSP00000475068,474,254,425,315,0,0,0,0
ENSP00000363794,295,355,373,350,902,452,100,670
ENSP00000037869,419,383,474,436,0,110,0,0
ENSP00000246551,486,425,232,278,0,0,0,0
ENSP00000222747,271,260,482,320,623,668,779,690
ENSP00000350437,883,774,827,783,100,100,0,0
ENSP00000296870,0,0,0,4,317,0,0,0
ENSP00000367797,441,466,386,478,595,1052,200,866
ENSP00000281543,273,272,435,359,0,0,0,0
ENSP00000463813,256,244,302,188,100,459,159,159
ENSP00000319739,314,249,323,299,0,0,0,0
ENSP00000394790,29,111,48,230,0,0,0,0
ENSP00000264606,139,167,120,180,769,630,575,625
ENSP00000402974,223,203,260,270,317,400,200,409
ENSP00000394249,2,0,6,3,631,490,749,496
ENSP00000332293,206,459,672,423,0,0,0,0
ENSP00000464136,264,313,239,277,992,831,543,788
ENSP00000356848,240,244,324,268,0,0,0,0
ENSP00000496988,193,234,238,210,0,0,0,0
ENSP00000402732,153,326,185,166,992,1004,682,1102
ENSP00000347834,299,262,347,297,0,0,0,0
ENSP00000380037,188,214,306,235,795,332,409,495
ENSP00000389749,162,56,162,143,0,0,0,0
ENSP00000329287,267,397,348,278,232,0,0,200
ENSP00000366809,4,1,8,8,505,0,488,653
ENSP00000414721,366,387,325,445,428,326,423,507
ENSP00000349022,0,41,10,12,100,100,0,0
ENSP00000366488,7,2,2,15,994,777,1297,886
ENSP00000331157,204,232,212,243,0,0,0,0
ENSP00000370912,87,90,140,101,774,670,555,794
ENSP00000352918,433,438,417,372,381,332,409,232
ENSP00000427567,191,156,237,144,0,0,286,0
ENSP00000458324,82,14,8,15,0,200,0,0
ENSP00000302578,368,232,351,382,0,0,0,0
ENSP00000347451,79,217,62,152,159,100,0,259
ENSP00000420961,296,288,357,329,648,649,409,752
ENSP00000489944,0,5,4,15,837,588,1381,771
ENSP00000264381,18,140,7,83,232,159,0,459
ENSP00000320347,125,153,112,201,0,0,0,0
ENSP00000489896,261,59,57,122,378,454,337,481
ENSP00000459719,414,473,329,407,625,513,381,481
ENSP00000387209,74,93,52,85,0,0,0,0
ENSP00000353475,630,672,703,659,892,669,159,634
ENSP00000335091,303,184,188,187,973,811,730,1068
ENSP00000443334,0,0,0,0,0,879,0,588
ENSP00000497305,0,0,2,0,200,0,0,159
ENSP00000490014,138,46,16,41,0,0,0,0
ENSP00000259456,17,8,1,7,1152,1218,1104,1258
ENSP00000046794,352,291,277,321,0,0,281,0
ENSP00000504217,70,138,73,151,0,0,0,0
ENSP00000414083,249,183,288,235,0,0,0,0
ENSP00000470059,0,5,2,0,0,0,0,0
ENSP00000434090,86,148,194,218,0,0,0,0
ENSP00000307684,465,435,429,459,0,0,0,0
ENSP00000419416,118,254,81,273,0,0,0,0
ENSP00000333024,62,83,118,110,0,0,0,0
ENSP00000283871,236,345,120,210,0,0,0,0
ENSP00000477916,82,22,63,107,0,100,0,0
ENSP00000501385,331,380,327,470,0,0,0,0
ENSP00000356820,417,552,478,391,631,724,100,573
ENSP00000473323,106,234,306,238,0,0,0,0
ENSP00000463507,274,255,303,293,0,0,0,0
ENSP00000327453,0,2,0,6,0,0,0,0
ENSP00000284601,0,0,0,3,532,381,200,317
ENSP00000448397,253,248,345,317,0,0,0,0
ENSP00000484288,191,192,214,221,0,752,0,552
ENSP00000356548,342,253,404,355,0,0,0,0
ENSP00000345192,0,13,0,2,729,509,564,439
ENSP00000423985,45,85,21,109,0,0,0,0
ENSP00000363135,469,540,411,451,359,1253,200,565
ENSP00000353600,2,1,0,0,0,0,0,0
ENSP00000252979,46,43,66,68,259,200,0,400
ENSP00000493354,0,0,0,0,593,714,100,539
ENSP00000507858,111,74,88,134,735,1055,100,561
ENSP00000311957,109,104,184,149,711,704,716,573
ENSP00000274629,109,172,57,171,0,0,0,0
ENSP00000495996,0,0,0,1,0,0,0,0
ENSP00000224337,300,187,361,127,623,439,255,369
ENSP00000264956,92,250,52,342,0,0,0,0
ENSP00000375834,543,491,567,571,0,0,0,0
ENSP00000465356,758,475,394,454,0,0,0,0
ENSP00000463379,0,0,5,3,671,543,665,694
ENSP00000323068,106,190,286,243,0,159,200,100
ENSP00000378071,3,1,0,70,0,0,0,0
ENSP00000327251,60,188,660,279,0,0,0,0
ENSP00000368755,4,55,12,392,0,0,0,0
ENSP00000343435,461,446,358,307,1071,1079,913,1125
ENSP00000455983,137,146,192,194,0,0,0,0
ENSP00000226091,16,280,7,218,0,0,0,0
ENSP00000368700,103,107,63,107,0,0,0,0
ENSP00000388322,0,0,0,1,0,0,0,0
ENSP00000300190,0,0,0,2,1034,663,838,1042
ENSP00000450448,0,0,0,0,491,432,564,332
ENSP00000263125,276,29,170,163,0,0,0,0
ENSP00000315137,484,280,545,359,0,0,0,0
ENSP00000226382,0,0,1,3,100,0,0,0
ENSP00000294517,33,61,40,88,0,0,0,0
ENSP00000431932,300,350,507,378,0,302,0,400
ENSP00000375867,364,405,466,421,100,0,0,0
ENSP00000458991,1,64,2,10,200,0,0,0
ENSP00000322649,12,7,16,22,929,889,674,869
ENSP00000353719,170,169,186,131,200,232,470,281
ENSP00000319464,0,3,0,33,0,0,0,0
ENSP00000333277,98,46,5,52,0,0,0,0
ENSP00000400743,442,372,335,318,651,673,432,709
ENSP00000457804,428,392,434,481,300,332,100,475
ENSP00000389624,237,152,244,177,1016,1006,654,982
ENSP00000513021,670,652,600,515,1151,936,1071,1171
ENSP00000360060,231,175,151,186,0,0,0,0
ENSP00000465883,78,65,65,121,129,0,166,0
ENSP00000359588,177,176,221,188,1203,1227,1062,1167
ENSP00000216133,113,204,148,181,300,281,346,300
ENSP00000400715,142,121,104,226,317,100,100,0
ENSP00000366694,394,696,446,463,1173,1004,1161,1210
ENSP00000383178,176,189,227,174,0,400,0,0
ENSP00000449369,24,39,9,28,0,0,0,0
ENSP00000312402,285,414,157,366,0,0,0,0
ENSP00000449386,287,264,327,357,525,575,259,682
ENSP00000381483,87,124,31,130,0,0,0,0
ENSP00000469315,0,22,80,1,436,383,0,348
ENSP00000349954,22,126,0,7,475,300,400,391
ENSP00000512446,736,686,635,569,1068,978,1312,934
ENSP00000334767,140,62,133,157,0,0,0,0
ENSP00000433197,99,93,123,151,0,300,232,100
ENSP00000502336,163,132,220,190,129,0,0,0
ENSP00000431140,0,0,0,0,0,0,0,0
ENSP00000328484,113,244,31,132,1142,967,707,969
ENSP00000460266,425,534,401,427,0,0,0,0
ENSP00000314196,6,359,16,75,0,0,0,0
ENSP00000369814,12,179,119,9,338,135,46,656
ENSP00000377987,333,392,408,398,860,1039,710,1021
ENSP00000370421,382,357,295,356,159,630,100,232
ENSP00000217402,692,633,687,626,0,0,0,0
ENSP00000328133,122,38,20,39,0,0,0,0
ENSP00000346112,157,225,232,260,952,916,692,963
ENSP00000433664,671,640,711,689,410,232,602,370
ENSP00000304077,0,0,0,12,0,0,0,0
ENSP00000235628,5,9,0,11,0,0,0,0
ENSP00000463628,176,536,296,358,1322,1243,1446,1324
ENSP00000466092,268,294,331,377,0,0,0,0
ENSP00000450853,27,9,9,54,317,470,0,381
ENSP00000422796,237,235,237,209,0,0,0,0
ENSP00000383474,48,73,118,53,0,0,0,0
ENSP00000409555,416,419,485,439,100,0,0,0
ENSP00000484220,124,431,124,162,0,0,0,0
ENSP00000470331,459,507,325,454,0,0,0,0
ENSP00000359939,353,280,273,259,100,0,200,159
ENSP00000335060,447,126,284,412,0,0,0,0
ENSP00000420517,297,322,363,490,0,0,0,0
ENSP00000256447,173,241,130,144,0,100,0,0
ENSP00000463493,373,386,309,304,0,0,0,0
ENSP00000476948,105,87,124,132,0,0,0,0
ENSP00000501618,721,698,677,691,0,537,580,642
ENSP00000355632,423,404,267,505,1128,919,1051,1157
ENSP00000262340,1,0,0,3,915,729,713,852
ENSP00000329466,265,138,212,230,391,332,200,159
ENSP00000240587,109,228,85,231,0,0,0,0
ENSP00000426249,1,1,0,3,1030,917,1339,1006
ENSP00000513453,302,362,301,383,1118,669,895,861
ENSP00000389255,5,43,10,259,0,0,0,0
ENSP00000434055,444,227,368,391,0,0,0,0
ENSP00000337889,405,374,322,355,0,0,0,0
ENSP00000368831,385,372,376,400,485,475,434,485
ENSP00000480584,461,324,438,321,0,0,0,0
ENSP00000339723,325,300,399,339,0,0,0,0
ENSP00000305584,152,161,215,209,0,0,0,0
ENSP00000348170,5,10,1,189,796,827,1054,611
ENSP00000377807,252,249,222,283,0,0,0,0
ENSP00000375013,14,0,21,23,0,0,0,0
ENSP00000430781,260,59,120,36,0,0,0,0
ENSP00000363746,381,375,379,478,0,0,0,0
ENSP00000325978,183,40,162,220,0,0,0,0
ENSP00000307513,309,508,189,504,223,0,0,23
ENSP00000392392,70,115,167,205,991,878,827,956
ENSP00000246646,0,0,0,2,0,0,0,0
ENSP00000475797,204,217,252,267,532,100,0,0
ENSP00000453448,46,55,21,21,59,59,100,0
ENSP00000289968,285,313,303,356,0,0,0,0
ENSP00000327732,28,12,3,17,168,100,0,183
ENSP00000512754,992,806,837,644,159,0,200,100
ENSP00000418010,0,0,0,0,0,0,0,0
ENSP00000361343,208,174,91,225,1046,911,722,718
ENSP00000429847,6,225,12,70,0,0,0,0
ENSP00000363109,126,335,209,286,0,0,0,0
ENSP00000471751,370,232,338,305,1019,1052,733,1099
ENSP00000411749,13,15,21,13,0,0,0,0
ENSP00000308727,9,24,7,40,0,475,0,100
ENSP00000513610,54,44,60,140,817,409,1053,793
ENSP00000449909,125,78,96,123,787,686,588,743
ENSP00000336843,39,60,19,48,100,0,0,259
ENSP00000053468,440,435,456,451,0,0,0,100
ENSP00000349811,229,315,223,250,0,0,0,0
ENSP00000372651,1,0,3,11,0,0,0,0
ENSP00000356213,18,95,7,102,0,0,0,0
ENSP00000354712,17,37,15,367,176,136,0,126
ENSP00000309198,330,267,381,376,159,0,699,0
ENSP00000454153,9,55,83,74,0,0,232,0
ENSP00000353631,121,127,114,132,0,0,0,0
ENSP00000480534,40,120,60,180,0,536,0,0
ENSP00000318977,127,97,158,162,935,860,913,989
ENSP00000457705,295,226,358,339,0,1,0,171
ENSP00000343900,2,2,6,30,409,752,0,432
ENSP00000483653,144,179,277,312,0,0,0,0
ENSP00000501869,247,290,300,338,531,407,372,439
ENSP00000225614,281,286,316,295,0,0,0,0
ENSP00000463676,400,271,382,378,1264,810,159,1424
ENSP00000458483,177,149,233,246,0,0,0,0
ENSP00000262966,361,302,277,305,0,0,0,0
ENSP00000374842,0,0,9,15,0,0,0,0
ENSP00000384334,26,20,9,17,1181,884,898,1078
ENSP00000167586,27,18,0,13,0,0,0,0
ENSP00000377210,412,367,512,478,0,0,0,0
ENSP00000337144,0,0,10,26,0,0,0,0
ENSP00000503719,508,383,518,414,289,333,201,338
ENSP00000344579,0,0,0,1,0,0,0,0
ENSP00000407822,0,0,1,11,0,0,0,0
ENSP00000457136,187,205,162,187,0,0,0,0
ENSP00000366604,581,532,548,580,949,724,769,909
ENSP00000353971,198,189,195,211,0,200,0,0
ENSP00000359230,24,44,53,35,1197,1145,475,1164
ENSP00000479976,432,469,291,475,0,0,0,0
ENSP00000381097,8,135,93,106,1066,831,504,1026
ENSP00000265174,438,379,398,437,0,0,0,0
ENSP00000357480,282,281,350,350,0,159,0,159
ENSP00000296754,424,411,532,447,232,232,259,232
ENSP00000358293,192,177,306,250,892,737,504,504
ENSP00000385239,18,74,16,19,1036,977,877,1121
ENSP00000383396,0,8,0,42,100,0,0,0
ENSP00000459725,195,270,88,236,0,0,0,0
ENSP00000436756,144,224,142,198,561,335,0,420
ENSP00000387310,405,143,97,109,892,790,560,781
ENSP00000328364,6,12,3,21,100,0,159,0
ENSP00000423688,122,198,425,341,0,0,0,0
ENSP00000295113,298,220,154,270,980,885,486,969
ENSP00000288235,389,367,360,437,0,100,0,0
ENSP00000372689,162,243,267,270,0,156,0,0
ENSP00000493233,0,0,0,0,0,0,0,0
ENSP00000357764,0,0,0,0,0,200,300,232
ENSP00000509164,2,0,1,53,300,636,0,300
ENSP00000435050,126,186,210,207,732,445,335,476
ENSP00000295899,456,420,519,419,1023,1013,875,1039
ENSP00000444255,261,202,246,328,0,0,0,0
ENSP00000301691,0,0,0,29,0,0,0,0
ENSP00000281456,118,299,325,232,1184,1006,1066,1087
ENSP00000450518,10,6,19,31,732,627,0,972
ENSP00000318352,614,596,591,542,259,0,0,232
ENSP00000402792,13,12,14,19,1121,1064,1044,1172
ENSP00000075120,253,355,254,427,0,100,0,200
ENSP00000309161,14,32,8,67,0,0,0,0
ENSP00000496394,211,157,117,145,0,0,0,0
ENSP00000355255,455,424,626,449,0,0,0,0
ENSP00000397070,2,11,0,5,0,0,0,0
ENSP00000450864,349,310,375,380,1223,1076,1172,1234
ENSP00000392767,332,319,216,203,0,100,0,159
ENSP00000481238,7,9,12,17,0,0,0,0
ENSP00000477135,308,578,178,382,439,332,0,400
ENSP00000473383,6,6,3,15,100,0,0,59
ENSP00000435116,233,252,244,255,989,1010,332,1064
ENSP00000505433,391,334,366,384,1122,1021,200,1275
ENSP00000358888,26,55,9,88,0,0,0,0
ENSP00000215912,335,273,331,325,0,0,0,0
ENSP00000494022,477,636,495,542,0,0,0,0
ENSP00000451532,119,133,146,115,0,0,0,0
ENSP00000426162,325,543,271,482,0,0,0,0
ENSP00000507830,18,13,102,139,0,0,0,0
ENSP00000238616,212,218,263,302,1218,552,100,835
ENSP00000396527,3,10,8,2,0,0,0,0
ENSP00000318057,111,109,141,180,0,0,0,0
ENSP00000504134,207,245,236,352,1193,1048,792,1159
ENSP00000266395,0,0,0,29,0,0,0,0
ENSP00000321330,54,308,180,346,988,882,679,748
ENSP00000356280,377,365,185,377,0,0,0,0
ENSP00000418735,57,189,89,218,0,0,0,0
ENSP00000263665,5,2,0,76,1225,445,0,419
ENSP00000361173,16,26,10,14,0,0,0,0
ENSP00000320566,130,109,219,159,0,0,0,0
ENSP00000432716,569,315,48,181,0,0,0,0
ENSP00000349658,140,150,171,272,0,0,0,0
ENSP00000290378,73,100,20,37,0,0,0,0
ENSP00000357651,100,97,161,109,159,259,0,100
ENSP00000352956,265,269,268,252,159,100,0,159
ENSP00000351684,229,247,172,309,452,300,159,381
ENSP00000467108,305,140,353,236,900,817,500,825
ENSP00000318966,206,178,212,191,552,400,470,391
ENSP00000364501,2,2,3,8,0,0,0,0
ENSP00000220809,316,383,241,381,346,123,459,100
ENSP00000378130,484,253,149,436,0,0,0,0
ENSP00000337722,69,132,116,142,0,0,0,0
ENSP00000398737,355,355,407,347,0,0,0,0
ENSP00000393667,110,121,138,193,0,0,0,0
ENSP00000506526,225,243,266,331,0,0,0,0
ENSP00000328118,8,8,8,17,1061,934,1305,1170
ENSP00000362648,379,404,454,423,1150,1127,974,1163
ENSP00000382661,4,5,5,16,0,0,0,0
ENSP00000361019,1,0,0,2,0,0,374,0
ENSP00000357991,18,6,6,24,332,100,0,0
ENSP00000276211,1,5,0,6,159,159,0,159
ENSP00000457912,122,83,122,128,0,0,0,0
ENSP00000436816,343,323,368,396,822,676,864,812
ENSP00000303584,129,114,157,136,0,0,0,0
ENSP00000485524,5,4,6,21,0,0,0,0
ENSP00000299441,125,400,212,370,0,0,0,0
ENSP00000384214,0,0,0,0,609,767,200,100
ENSP00000481086,0,0,0,2,0,0,0,0
ENSP00000355126,103,149,205,305,561,370,381,517
ENSP00000464575,441,427,390,452,0,0,0,0
ENSP00000263036,447,397,455,409,879,857,783,862
ENSP00000325822,0,0,0,1,0,0,0,0
ENSP00000322469,323,242,301,307,0,0,0,0
ENSP00000342538,0,0,0,3,556,748,602,665
ENSP00000357704,532,434,454,481,0,0,0,0
ENSP00000482503,0,8,0,37,0,0,0,0
ENSP00000417929,0,0,0,0,159,0,0,0
ENSP00000457551,0,4,1,3,159,103,335,100
ENSP00000234961,8,92,1,18,742,751,732,766
ENSP00000480827,278,122,20,29,0,0,0,0
ENSP00000349805,37,170,54,86,346,0,100,100
ENSP00000312702,0,0,0,0,0,0,0,0
ENSP00000423515,160,183,143,175,0,0,0,0
ENSP00000351946,115,122,167,195,1221,1227,1337,1230
ENSP00000367658,0,0,0,0,733,1098,711,885
ENSP00000457522,12,6,43,21,0,0,0,0
ENSP00000456750,268,259,302,308,0,100,0,0
ENSP00000382120,8,151,111,46,459,873,200,370
ENSP00000384211,305,245,311,361,609,504,300,621
ENSP00000378199,150,356,83,176,0,0,0,0
ENSP00000499661,87,387,166,261,0,0,0,0
ENSP00000360305,739,627,716,677,0,0,0,0
ENSP00000421290,0,354,0,12,0,0,0,0
ENSP00000481196,150,160,211,192,0,0,281,100
ENSP00000376800,488,417,511,571,0,0,0,0
ENSP00000371193,281,350,354,329,984,988,1124,1083
ENSP00000055335,68,212,35,79,159,464,0,391
ENSP00000375020,263,538,237,616,927,907,652,922
ENSP00000468252,1,11,1,6,0,0,0,0
ENSP00000369554,0,0,0,2,0,0,0,0
ENSP00000466500,28,52,20,63,259,159,159,0
ENSP00000457368,4,1,0,32,1097,1022,1295,1214
ENSP00000501644,2,6,12,59,0,0,0,0
ENSP00000452141,151,38,0,150,0,0,0,0
ENSP00000487719,6,12,11,19,0,0,0,0
ENSP00000412965,276,210,321,258,0,86,0,0
ENSP00000222803,134,190,184,246,159,159,100,359
ENSP00000361852,3,8,0,36,0,0,0,100
ENSP00000374863,0,0,0,0,543,100,549,200
ENSP00000432720,255,136,314,274,0,0,0,0
ENSP00000435061,0,0,0,0,0,0,0,206
ENSP00000447477,238,283,127,155,0,0,0,0
ENSP00000294638,0,1,0,7,963,838,868,982
ENSP00000360776,510,471,514,564,0,0,0,0
ENSP00000341083,110,174,126,207,100,884,100,0
ENSP00000509111,200,266,203,205,1064,1025,806,1165
ENSP00000367844,376,391,309,334,0,0,0,0
ENSP00000397694,316,268,342,331,100,0,0,0
ENSP00000353785,267,247,178,124,0,0,0,0
ENSP00000464271,0,0,0,0,609,644,0,446
ENSP00000341677,0,0,0,2,888,802,734,834
ENSP00000457205,19,76,3,58,0,0,0,0
ENSP00000489058,151,34,69,113,973,991,820,1072
ENSP00000452086,0,1,0,10,1283,1109,1239,1128
ENSP00000412408,432,392,388,403,0,0,0,0
ENSP00000348050,195,331,178,303,899,1083,711,883
ENSP00000466793,0,1,1,5,0,0,0,0
ENSP00000418842,549,516,563,473,0,0,0,0
ENSP00000362756,61,43,55,100,442,396,669,280
ENSP00000375048,39,94,96,97,696,391,293,599
ENSP00000347512,464,317,443,318,958,933,678,1027
ENSP00000417851,2,3,5,28,100,0,0,0
ENSP00000401767,0,0,0,3,0,0,0,0
ENSP00000499154,4,10,3,15,0,0,0,0
ENSP00000429977,58,381,67,190,200,100,0,159
ENSP00000498116,15,20,10,26,0,0,0,0
ENSP00000446845,123,75,104,126,0,0,0,0
ENSP00000449144,517,412,486,441,1017,1098,797,1009
ENSP00000265348,248,345,302,452,1021,881,1071,922
ENSP00000456707,152,86,93,134,0,232,100,0
ENSP00000372005,271,198,311,262,0,0,0,0
ENSP00000328940,0,6,5,8,0,300,0,0
ENSP00000342710,2,0,0,4,1151,1093,938,1195
ENSP00000354812,286,312,231,322,0,0,0,0
ENSP00000371272,3,22,4,42,452,332,159,100
ENSP00000280562,135,232,131,194,1005,1026,866,948
ENSP00000360736,361,445,326,342,0,0,0,0
ENSP00000462446,23,15,33,59,0,0,0,0
ENSP00000359245,1,16,3,16,0,0,0,0
ENSP00000368801,277,224,363,310,0,0,0,0
ENSP00000383362,163,226,168,192,0,0,0,0
ENSP00000388731,403,386,410,369,259,0,0,100
ENSP00000314223,4,95,0,19,0,0,0,0
ENSP00000362012,498,589,503,468,1039,873,813,987
ENSP00000368966,12,9,15,45,1381,1056,1172,1257
ENSP00000385338,320,313,122,102,381,486,0,332
ENSP00000304292,257,219,265,276,0,0,0,100
ENSP00000311399,239,240,299,311,100,0,409,0
ENSP00000456861,1,0,1,0,0,0,0,0
ENSP00000248450,556,454,482,478,0,0,0,0
ENSP00000341006,1,2,6,39,100,232,0,100
ENSP00000252015,520,521,565,468,100,0,0,159
ENSP00000455632,435,439,353,414,1100,652,1415,975
ENSP00000381204,625,490,656,603,1126,1028,999,1092
ENSP00000258646,244,257,320,323,0,259,0,0
ENSP00000345213,158,11,25,38,259,0,0,0
ENSP00000302199,0,0,0,8,908,788,923,925
ENSP00000477445,0,0,0,8,833,796,0,911
ENSP00000303373,280,357,153,198,0,0,0,0
ENSP00000498485,409,582,313,530,1233,1131,942,1206
ENSP00000357914,114,119,184,170,0,0,0,0
ENSP00000362869,7,6,2,57,1015,989,1002,997
ENSP00000455791,0,5,4,11,0,0,0,0
ENSP00000452115,43,0,0,32,0,0,0,0
ENSP00000447679,399,420,213,357,359,234,370,362
ENSP00000499615,241,300,240,236,0,0,0,0
ENSP00000509130,175,59,158,104,0,0,0,0
ENSP00000222033,0,0,0,6,0,0,100,0
ENSP00000334041,365,262,331,326,0,0,0,0
ENSP00000332353,134,306,187,239,0,0,0,0
ENSP00000363583,17,190,11,112,912,797,300,891
ENSP00000360167,0,0,0,1,0,0,0,0
ENSP00000328327,222,187,243,247,0,0,0,0
ENSP00000370744,111,204,190,203,1048,692,504,1189
ENSP00000215095,19,46,29,30,0,0,0,0
ENSP00000400792,312,294,342,405,281,0,0,417
ENSP00000512327,236,219,228,257,100,0,317,0
ENSP00000455047,3,0,2,4,232,751,0,100
ENSP00000425582,0,0,0,0,876,923,300,805
ENSP00000005340,232,291,257,341,0,0,0,0
ENSP00000478104,203,225,195,205,432,495,0,391
ENSP00000418794,233,146,310,308,1103,1140,232,1464
ENSP00000351957,61,221,58,271,0,100,281,279
ENSP00000361095,405,310,458,466,470,347,283,200
ENSP00000320813,0,0,0,0,0,0,0,0
ENSP00000386377,328,323,460,334,100,0,0,0
ENSP00000269216,517,241,488,503,0,0,0,0
ENSP00000215829,512,467,577,529,686,500,937,513
ENSP00000355459,145,149,184,144,652,998,159,740
ENSP00000281938,162,304,121,316,439,332,100,370
ENSP00000361381,185,202,192,214,0,300,0,0
ENSP00000335565,3,0,0,2,409,391,232,200
ENSP00000267328,567,406,540,368,0,0,0,0
ENSP00000381924,130,178,172,145,0,0,0,0
ENSP00000441434,538,513,173,411,529,561,452,475
ENSP00000359018,0,9,6,17,1261,1183,1251,1200
ENSP00000363787,416,422,370,485,0,0,0,0
ENSP00000355736,53,26,107,82,632,738,531,750
ENSP00000331727,2,34,2,6,0,0,0,0
ENSP00000261195,0,0,0,9,0,0,0,0
ENSP00000299601,343,299,345,372,0,100,0,0
ENSP00000357284,604,569,515,566,1091,1127,904,1225
ENSP00000493106,0,0,2,0,716,557,534,642
ENSP00000415430,279,392,278,312,0,0,0,0
ENSP00000458352,238,301,295,236,0,0,100,0
ENSP00000253031,421,489,430,426,0,0,0,0
ENSP00000514841,179,153,221,212,0,0,0,0
ENSP00000502190,469,504,470,557,0,159,0,0
ENSP00000423211,0,0,0,0,922,934,843,1007
ENSP00000444313,43,101,111,162,732,448,332,617
ENSP00000378995,660,560,653,497,0,0,0,0
ENSP00000473542,161,85,47,127,998,864,1181,978
ENSP00000446902,8,23,4,2,232,1138,100,332
ENSP00000246535,382,214,331,267,639,648,300,536
ENSP00000415871,297,300,357,278,0,0,0,0
ENSP00000372316,8,25,8,20,100,180,0,0
ENSP00000293404,42,199,287,173,0,0,0,0
ENSP00000465811,221,335,89,273,0,176,159,0
ENSP00000482955,5,0,0,11,521,411,381,481
ENSP00000006053,469,203,205,248,200,532,200,481
ENSP00000296632,61,162,397,241,0,0,0,0
ENSP00000416996,92,43,7,75,1095,872,1027,1094
ENSP00000338290,187,220,254,214,0,0,0,0
ENSP00000373854,3,7,3,55,889,581,526,993
ENSP00000280571,208,154,145,182,242,206,480,372
ENSP00000388736,239,257,162,175,0,0,0,0
ENSP00000514137,401,439,391,392,0,100,0,0
ENSP00000493437,0,3,0,0,0,159,0,100
ENSP00000436812,586,46,253,4,0,0,0,0
ENSP00000315731,482,349,377,387,775,607,475,783
ENSP00000469626,244,226,107,123,1070,1034,918,1097
ENSP00000501796,0,3,0,7,159,234,100,283
ENSP00000383940,266,249,272,207,0,100,0,0
ENSP00000429613,500,457,479,442,648,560,377,655
ENSP00000436564,229,268,257,310,1107,937,950,1158
ENSP00000283882,329,242,328,342,939,720,836,923
ENSP00000429055,282,298,236,275,359,281,100,234
ENSP00000413479,8,1,0,8,0,0,0,0
ENSP00000442671,94,69,13,73,0,0,0,0
ENSP00000340660,5,2,5,271,400,281,232,100
ENSP00000262644,349,432,359,476,400,100,0,300
ENSP00000282308,30,106,45,201,753,470,896,543
ENSP00000278980,495,427,452,338,0,0,0,0
ENSP00000349213,314,289,364,375,748,357,1432,789
ENSP00000369962,0,37,12,19,0,0,0,0
ENSP00000431287,129,115,109,149,100,259,0,159
ENSP00000354720,339,383,454,444,0,0,0,0
ENSP00000429271,376,253,301,322,1046,908,861,1011
ENSP00000359086,295,267,264,294,0,0,491,0
ENSP00000258302,0,3,0,6,0,0,0,0
ENSP00000344055,418,432,452,501,745,486,159,704
ENSP00000295896,2,19,21,35,0,0,0,0
ENSP00000267273,0,2,2,0,0,100,0,0
ENSP00000481091,141,140,203,231,0,0,0,0
ENSP00000399588,95,121,87,114,0,0,0,0
ENSP00000379651,80,73,36,86,391,200,1279,100
ENSP00000228515,276,268,268,302,0,0,0,0
ENSP00000434560,366,353,608,258,0,0,0,0
ENSP00000437968,148,155,197,184,200,0,200,200
ENSP00000364886,337,245,323,307,1006,897,0,1020
ENSP00000442557,462,241,240,389,0,0,0,0
ENSP00000008938,20,28,22,39,0,0,0,0
ENSP00000461357,92,125,59,203,0,0,0,0
ENSP00000290597,273,335,117,122,259,300,0,0
ENSP00000321929,5,16,6,21,281,795,100,521
ENSP00000359022,107,17,9,134,100,425,0,200
ENSP00000230050,994,896,1000,914,446,159,0,200
ENSP00000356465,387,413,207,407,232,159,200,332
ENSP00000355554,460,608,377,597,0,0,0,317
ENSP00000302393,7,10,13,39,200,100,0,100
ENSP00000464965,325,286,340,310,1275,570,100,1046
ENSP00000363139,0,31,23,22,904,780,772,992
ENSP00000346339,245,281,434,258,887,675,591,788
ENSP00000419781,16,13,20,82,100,0,0,0
ENSP00000425952,468,439,486,387,1142,968,1096,1159
ENSP00000342396,3,1,5,32,837,0,0,866
ENSP00000470884,79,44,61,68,0,0,0,0
ENSP00000428851,162,348,129,401,159,200,0,0
ENSP00000346483,555,542,449,392,1007,863,442,1021
ENSP00000388669,294,284,355,398,0,0,0,0
ENSP00000363257,283,293,246,334,0,0,0,0
ENSP00000359581,248,286,269,332,0,0,0,0
ENSP00000366525,1284,1177,1067,1141,0,0,0,0
ENSP00000518857,390,383,355,359,688,504,481,623
ENSP00000379138,44,4,4,108,0,0,0,0
ENSP00000259053,113,184,224,291,370,788,300,317
