Gene	Terms
LITAF	GO:0003677,GO:0046872,GO:0000139,GO:0005634,GO:0005765,GO:0005886,GO:0031901,GO:0031902
DPH1	GO:0046872,GO:0051536,GO:0090560,GO:0017183,GO:0005654,GO:0030054
ALDH3A1	GO:0016491,GO:0006081,GO:0005737
PKMYT1	GO:0004672,GO:0005524
NSMCE1	GO:0046872,GO:0061630,GO:0006281,GO:0006310,GO:0005634,GO:0030915
SRRM2	GO:0016607
LITAF	GO:0003677,GO:0046872,GO:0000139,GO:0005654,GO:0005765,GO:0005794,GO:0005886,GO:0031901,GO:0031902,GO:0043231
SHBG	GO:0005496,GO:0005576
CDH5	GO:0005509,GO:0007156,GO:0005654,GO:0005886,GO:0031965
ZSCAN10	GO:0003700,GO:0043565,GO:0045892,GO:0005634
CLUAP1	GO:0030030,GO:0042995
GEMIN4	GO:0000387,GO:0006364,GO:0032797
TNFRSF12A	GO:0043065,GO:0005886
ZSCAN32	GO:0006355
DUS2	GO:0005829
MYL4	GO:0005509
GOSR2	GO:0005484,GO:0015031,GO:0016192,GO:0061025,GO:0005654,GO:0005794,GO:0016020
CTNS	GO:0016020
MYBBP1A	GO:0003677,GO:0006355,GO:0005730,GO:0043231
ZFP90	GO:0006355
SPATA22	GO:0000711,GO:0007129,GO:0007276
DHX33	GO:0003724,GO:0005524,GO:0016787,GO:0005730
GCGR	GO:0004967,GO:0007186,GO:0071377,GO:0016020
PCYT2	GO:0004306,GO:0004306,GO:0006646
CORO7	GO:0005737
UMOD	GO:0005509
ALDH3A2	GO:0016620,GO:0006081,GO:0006631,GO:0005789
PHF23	GO:0046872,GO:0006914,GO:0005654,GO:0005737
DNASE1	GO:0004536,GO:0006308
PHKB	GO:0005977
CISD2	GO:0051537,GO:0043231
LITAF	GO:0003677,GO:0046872,GO:0000139,GO:0005654,GO:0005765,GO:0005794,GO:0005886,GO:0031901,GO:0031902,GO:0043231
KIAA0753	GO:0007099
PELP1	GO:0005634
HGS	GO:0035091,GO:0043130,GO:0046872,GO:0005764,GO:0005768,GO:0005829,GO:0031901
SLC25A11	GO:0005743
VKORC1	GO:0047057,GO:0048038,GO:0042373,GO:0005789
RPH3AL	GO:0031267,GO:0046872,GO:0006886,GO:0006887
TOM1L1	GO:0035091,GO:0043130
BCL7C	GO:0016514
ELP5	GO:0002098,GO:0005654,GO:0005829,GO:0033588
CIC	GO:0003677,GO:0005634
TSR1	GO:0042254,GO:0005634
LCAT	GO:0008374,GO:0006629
CCNE1	GO:0051301,GO:0005654
TRPV1	GO:0005262,GO:0005516,GO:0005524,GO:0046872,GO:0070588,GO:0032591,GO:0045211
PCYT2	GO:0004306,GO:0004306,GO:0006646
TRAPPC1	GO:0016192,GO:0030008
PRSS33	GO:0004252,GO:0006508
SLC2A4	GO:0005355,GO:0032869,GO:1904659,GO:0005886,GO:0012505,GO:0048471
TBCD	GO:0005096,GO:0048487,GO:0007021,GO:0007023
ZSCAN32	GO:0005634
DERL2	GO:0006950,GO:0010498,GO:0005789
ARHGAP17	GO:0005096,GO:0005737
COQ7	GO:0004497,GO:0046872,GO:0006744,GO:0016020
DERL2	GO:0006950,GO:0010498,GO:0005789
NAA60	GO:0004596,GO:0007059
CHRNB1	GO:0004888,GO:0022848,GO:0034220,GO:0060079,GO:0045211
PRPF8	GO:0000398,GO:0005681
RILP	GO:0046983
KCTD13	GO:0051260
VPS35L	GO:0015031,GO:0032456,GO:0005768
PAM16	GO:0030150,GO:0005744
ABR	GO:0005085,GO:0005096
ABHD12	GO:0047372
ENDOV	GO:0004519,GO:0006281,GO:0005737
ARL17B	GO:0003924,GO:0005525
ATP1B2	GO:0006813,GO:0006814,GO:0005890
SCIMP	GO:0001772,GO:0097197
SMG6	GO:0000184
FCSK	GO:0000166,GO:0016772
NAA60	GO:0004596
MMD	GO:0016020
HMOX2	GO:0004392,GO:0006788
ZC3H7A	GO:0035198
NMRAL1	GO:0005654,GO:0048471
PRKCB	GO:0046872
FXR2	GO:0003729,GO:0006417,GO:0005737
GTF3C1	GO:0003677,GO:0006384,GO:0000127
ZNF213	GO:0005634
PALB2	GO:0003677,GO:0000724
ABCC6	GO:0016020
CARD14	GO:0042981
CNTROB	GO:0007099,GO:1902017
ELP5	GO:0005654,GO:0005829
ZDHHC1	GO:0019706,GO:0019706,GO:0002230,GO:0032461,GO:0140374,GO:1905668,GO:0010008
MINK1	GO:0004672,GO:0005524
NAA60	GO:0004596
ABHD12	GO:0047372
SGSH	GO:0016787
PHKB	GO:0005516,GO:0005977,GO:0005886
ZNF213	GO:0046872,GO:0005634
TNRC6A	GO:0006417,GO:0005737
PLD2	GO:0035091
MATCAP1	GO:0016787
B3GNTL1	GO:0016757
KANSL1	GO:0005654,GO:0000123
TRAP1	GO:0005524,GO:0016887,GO:0051082,GO:0140662,GO:0006457,GO:0005739
KANSL1	GO:0000123
NUP88	GO:0017056,GO:0000055,GO:0000056,GO:0015031,GO:0051028,GO:0005643
RPS15A	GO:0003735,GO:0006412,GO:0005840,GO:1990904
TKFC	GO:0004371,GO:0006071
TFAP4	GO:0003677,GO:0046983,GO:0010468,GO:0005634,GO:0005737
ABR	GO:0005096
CCP110	GO:0007099,GO:0032465,GO:0005814
GGA2	GO:0031267,GO:0035091,GO:0043130,GO:0006886,GO:0005802
PAQR4	GO:0046872,GO:0016020
SLC26A11	GO:0055085,GO:0016020
ACAP1	GO:0005096,GO:0046872,GO:0010008
CEP20	GO:0005654,GO:0005813
INO80E	GO:0006338,GO:0031011
HMOX2	GO:0004392,GO:0006788
NPLOC4	GO:0006511,GO:0006511
LDAF1	GO:0005789,GO:0005811
ABHD12	GO:0047372,GO:0005789
MPDU1	GO:0016020
DNASE1	GO:0003779,GO:0004536,GO:0006308,GO:0005576,GO:0005635,GO:0042588
CAMTA2	GO:0003677
AKAP1	GO:0016020
ASPHD1	GO:0051213,GO:0016020
KIAA0753	GO:0007099
TIGD7	GO:0003677,GO:0005634
ELP5	GO:0002098,GO:0005634,GO:0005737,GO:0033588
CLUH	GO:0003723,GO:0007005,GO:0005737
EPN2	GO:0008289,GO:0005737
NAA60	GO:0004596,GO:0007059
NOVA1	GO:0003723
STRA6	GO:0016918,GO:0019841,GO:0034632,GO:0038023,GO:0034633,GO:0005886
RABEP1	GO:0005096,GO:0008083,GO:0007165
SPATA22	GO:0000711,GO:0007129,GO:0007276
ABR	GO:0005096
GGA2	GO:0031267,GO:0035091,GO:0043130,GO:0006886,GO:0005802
RHOT2	GO:0003924,GO:0005525,GO:0007264,GO:0016020
GEMIN4	GO:0000387,GO:0006364,GO:0005829,GO:0016604,GO:0032797
ZNF714	GO:0006355
RNF167	GO:0046872,GO:0016567
TRAP1	GO:0005524,GO:0016887,GO:0051082,GO:0140662,GO:0006457
LCMT1	GO:0008168
ARL17B	GO:0003924,GO:0005525
CIITA	GO:0005524,GO:0006355
MLST8	GO:0031929,GO:0005737,GO:0031931,GO:0031932
SHBG	GO:0005496,GO:0005576
EDC4	GO:0031087
MAFG	GO:0003677,GO:0003700,GO:0006355,GO:0005634
NSF	GO:0005524,GO:0016887,GO:0046872,GO:0015031,GO:0035494,GO:0005737
FN3KRP	GO:0102193
MTSS2	GO:0003779,GO:0007009
RPH3AL	GO:0031267,GO:0046872,GO:0006886,GO:0006887
ZNF174	GO:0005634
HGS	GO:0035091,GO:0043130
PLK1	GO:0004672,GO:0005524
HSD3B7	GO:0003854,GO:0006694,GO:0005811
UBE2G1	GO:0005524,GO:0019787,GO:0032446
MYBBP1A	GO:0003677,GO:0006355,GO:0005730
MINK1	GO:0004672,GO:0005524
RPTOR	GO:0031929,GO:0031931
SGSH	GO:0016787
RPH3AL	GO:0031267,GO:0046872,GO:0006886,GO:0006887
CIC	GO:0003677,GO:0005634
MED31	GO:0003712,GO:0006355,GO:0016592
TMEM88	GO:0016020
METTL22	GO:0008276
BAIAP2	GO:0007009
TMEM219	GO:0016020
CEP131	GO:0035735,GO:0005654,GO:0005929,GO:0031965,GO:0034451
SLC26A11	GO:0055085,GO:0016020
XPO6	GO:0005049,GO:0006611,GO:0005737
UMOD	GO:0005509
ZC3H7A	GO:0035198,GO:0046872
NRN1L	GO:0007399,GO:0016020
NAA60	GO:0004596,GO:0007059
INPP5K	GO:0016791,GO:0046856
ABR	GO:0005096
SGSH	GO:0016787
MCRIP1	GO:0010494
ZSCAN32	GO:0006355,GO:0005634
FAAP100	GO:0036297,GO:0043240
SEPTIN1	GO:0005525
BAIAP2	GO:0007009
RPA1	GO:0003677,GO:0006260,GO:0005634
NAA60	GO:0004596,GO:0007059
PCTP	GO:0008289
RPH3AL	GO:0031267,GO:0046872,GO:0006886,GO:0006887
DVL2	GO:0016055,GO:0035556,GO:0005654,GO:0016235,GO:0016604
CEP20	GO:0030030,GO:0034453,GO:0005814,GO:0042995
SCPEP1	GO:0004185,GO:0006508
AKAP1	GO:0016020
ZC3H7A	GO:0035198,GO:0046872
SMYD4	GO:0005634
ABR	GO:0005085,GO:0005096,GO:0035556
CIITA	GO:0005524,GO:0006355
GRAP	GO:0005829
MED11	GO:0003712,GO:0006357,GO:0016592
PCYT2	GO:0004306,GO:0004306,GO:0006646
LCMT1	GO:0008168,GO:0032259
HSD3B7	GO:0003854,GO:0006694
PIMREG	GO:0005654
NDE1	GO:0008017,GO:0007399,GO:0030154,GO:0051301,GO:0000776,GO:0005737,GO:0005813,GO:0005819,GO:0005874
SLC2A4	GO:0005355,GO:0032869,GO:1904659,GO:0005886,GO:0012505,GO:0048471
CTDNEP1	GO:0004722
TXNDC17	GO:0047134
COG7	GO:0006886,GO:0000139,GO:0017119
NDE1	GO:0008017,GO:0007399,GO:0030154,GO:0051301,GO:0000776,GO:0005737,GO:0005813,GO:0005819,GO:0005874
MRTFB	GO:0003779,GO:0004864
PALB2	GO:0003677,GO:0000724
NDE1	GO:0008017
ASGR1	GO:0016020
ELP5	GO:0002098,GO:0005654,GO:0005829,GO:0033588
METRN	GO:0005576
NDE1	GO:0008017,GO:0007399,GO:0030154,GO:0051301,GO:0000776,GO:0005737,GO:0005813,GO:0005819,GO:0005874
MLKL	GO:0007166,GO:0005829,GO:0005886,GO:0030054
RUSF1	GO:0016020
URI1	GO:0005634
GAA	GO:0030246,GO:0090599,GO:0005975,GO:0005765
RPH3AL	GO:0031267,GO:0046872,GO:0006886
ALDH3A2	GO:0016620,GO:0006081,GO:0006631,GO:0005789
NUP88	GO:0017056,GO:0000055,GO:0000056,GO:0015031,GO:0051028,GO:0005643
TRIM25	GO:0046872,GO:0016567
CRYM	GO:0047127
CACNA1G	GO:0005261,GO:0046873,GO:0030001,GO:0098655,GO:0098662,GO:0005886
DVL2	GO:0016055
RPH3AL	GO:0031267,GO:0046872,GO:0006886,GO:0006887
MRPL20	GO:0003735,GO:0019843,GO:0006412,GO:0005840,GO:1990904
ZNF263	GO:0005634
SHBG	GO:0005496,GO:0005576
CEP131	GO:0035735,GO:0005929
PITPNA	GO:0008289,GO:0008526,GO:0015914,GO:0120009
ASPHD1	GO:0051213,GO:0016020
RNF167	GO:0016020
ACSM2A	GO:0016874
CORO7	GO:0005737
SLC13A5	GO:0015370,GO:0035725,GO:0016020
MAZ	GO:0003677,GO:0046872,GO:0005634
ADCY9	GO:0016020
RPS15A	GO:0003735,GO:0006412,GO:0005840,GO:1990904
RPH3AL	GO:0031267,GO:0046872,GO:0006886,GO:0006887
PLK1	GO:0004672,GO:0005524
NAA38	GO:0003723,GO:0005654,GO:0031417
CEP131	GO:0035735,GO:0005929
MCRIP1	GO:0010494
CLUH	GO:0006996
LDAF1	GO:0005789,GO:0005811
ZC3H7A	GO:0035198
CRYM	GO:0047127,GO:0005829
BAIAP2	GO:0007009
LITAF	GO:0003677,GO:0046872,GO:0000139,GO:0005654,GO:0005765,GO:0005794,GO:0005886,GO:0031901,GO:0031902,GO:0043231
PRPSAP2	GO:0000287,GO:0004749,GO:0009165
RNF40	GO:0004842,GO:0046872,GO:0006325,GO:0016567,GO:0005634
CXCL16	GO:0005041,GO:0005044,GO:0008009,GO:0006898,GO:0007165,GO:0030307,GO:0030335,GO:0034341,GO:0034612,GO:0048247,GO:0005615,GO:0016020
COG7	GO:0006886,GO:0000139,GO:0017119
ACSM2A	GO:0016874
KIAA0753	GO:0007099
ADCY9	GO:0005524,GO:0016829,GO:0046872,GO:0009190,GO:0035556,GO:0016020
SLC47A1	GO:0015297,GO:0042910,GO:0042908,GO:0055085,GO:0016020
DPEP2	GO:0046872,GO:0070573,GO:0006508,GO:0098552
RPH3AL	GO:0031267,GO:0046872,GO:0006886,GO:0006887
DDX19A	GO:0003676,GO:0003724,GO:0005524,GO:0016787
RUNX2	GO:0003677,GO:0003700,GO:0005524,GO:0045893,GO:0005634
SMG6	GO:0000184
TEKT1	GO:0030317,GO:0060271,GO:0005737,GO:0015630,GO:0031514
CORO7	GO:0005737
AATK	GO:0005524
METTL16	GO:0008168,GO:0008152,GO:1901360
AKAP1	GO:0016020
TOM1L1	GO:0035091,GO:0043130
CIC	GO:0003677,GO:0005634
CA10	GO:0004089,GO:0008270
TVP23B	GO:0016020
FN3KRP	GO:0102193
ABR	GO:0005096
ABHD12	GO:0016020
PLD2	GO:0004630,GO:0070290,GO:0016042
ZC3H7A	GO:0035198
HOXB8	GO:0000981,GO:0003677,GO:0006357,GO:0005654
PLK1	GO:0004672,GO:0005524
HIC1	GO:0003677,GO:0005634
CACNA1A	GO:0005262,GO:0070588,GO:0005886,GO:0034702
ZNF263	GO:0005634
EIF5A	GO:0003723,GO:0003746,GO:0043022,GO:0006414,GO:0045901,GO:0045905,GO:0005789
GEMIN4	GO:0000387,GO:0006364,GO:0005829,GO:0016604,GO:0032797
NUBP1	GO:0005524,GO:0046872,GO:0051539,GO:0140663,GO:0016226
WDR45B	GO:0006914
MCRIP1	GO:0010494
SMG6	GO:0000184
C1QBP	GO:0002250,GO:0005739,GO:0005759,GO:0005886
I3L3B4	GO:0047057,GO:0048038,GO:0042373,GO:0005783,GO:0005789
CMTM3	GO:0016020
RSL1D1	GO:1990904
BAIAP2	GO:0007009,GO:0005829,GO:0005886
PRSS21	GO:0004252,GO:0006508
TEKT1	GO:0030317,GO:0060271,GO:0005737,GO:0015630,GO:0031514
PFN1	GO:0003779,GO:0030036
PRSS33	GO:0004252,GO:0006508
XAF1	GO:0008270
UMOD	GO:0005509
CHMP6	GO:0001778,GO:0007080,GO:0031468,GO:0039702,GO:0043162,GO:0046761,GO:0061952,GO:0071985,GO:0097352,GO:1901673,GO:1902774,GO:0000776,GO:0005765,GO:0005828,GO:0030496,GO:0032585,GO:1904930,GO:0005643
WSCD1	GO:0008146,GO:0000139
MED11	GO:0003712,GO:0006357,GO:0016592
FEN1	GO:0003677,GO:0004518
MYO1C	GO:0003774,GO:0003779,GO:0005524,GO:0016459
ZC3H7A	GO:0035198
CDC27	GO:0016020
NDE1	GO:0008017,GO:0007399,GO:0030154,GO:0051301,GO:0000776,GO:0005737,GO:0005813,GO:0005819,GO:0005874
PCTP	GO:0008289
EIF4A3	GO:0003676,GO:0003724,GO:0005524,GO:0016787,GO:0000184,GO:0008380,GO:0005654,GO:0016607,GO:0005681
P2RX1	GO:0016020
TBCD	GO:0005096,GO:0048487,GO:0007021,GO:0007023
CDC27	GO:0005654
RNF213	GO:0004842,GO:0016887
NPLOC4	GO:0006511
CREBBP	GO:0004402,GO:0004402,GO:0006338,GO:0006355,GO:0005634
NMRAL1	GO:0005634,GO:0048471
PLD2	GO:0004630,GO:0070290,GO:0016042
METTL22	GO:0008276,GO:0005654,GO:0005730
ALDH3A1	GO:0016620,GO:0006081,GO:0005829,GO:0005886
BAIAP2	GO:0007009
ATP1B2	GO:0006813,GO:0006814,GO:0005890
AKAP1	GO:0016020
KCTD13	GO:0051260
CTDNEP1	GO:0004722,GO:0005811
NFATC3	GO:0003700,GO:1990837,GO:0006355,GO:0005654,GO:0005829
SLC26A11	GO:0055085,GO:0016020
ARL17B	GO:0003924,GO:0005525
GAA	GO:0003824,GO:0030246,GO:0005975,GO:0016020
ZNF771	GO:0005654,GO:0005730
CLDN7	GO:0005198,GO:0005886,GO:0005923
SALL3	GO:0046872,GO:0005634
AKAP1	GO:0016020
ZFP90	GO:0006355
EDC4	GO:0031087
TOM1L1	GO:0035091,GO:0043130
I3L3M4	GO:0005198,GO:0005886,GO:0005923
TXNDC17	GO:0047134
RPH3AL	GO:0031267,GO:0046872,GO:0006886,GO:0006887
SRR	GO:0003941,GO:0030170,GO:0006520
CEP20	GO:0034453,GO:0005814
PKMYT1	GO:0004672,GO:0005524
TNFRSF12A	GO:0043065,GO:0005886
P4HB	GO:0003756,GO:0005783,GO:0005788,GO:0005886,GO:0042470
RPS15A	GO:0003735,GO:0006412,GO:0005840,GO:1990904
ADCY7	GO:0016020
C1QBP	GO:0002250,GO:0005739,GO:0005759,GO:0005886
CHRNB1	GO:0004888,GO:0022848,GO:0034220,GO:0060079,GO:0045211
HOXB8	GO:0000981,GO:0003677,GO:0006357,GO:0005654
DERL2	GO:0006950,GO:0010498,GO:0005789
AIPL1	GO:0003755
TRAPPC1	GO:0006888,GO:0005783,GO:0005794,GO:0030008
ZC3H7A	GO:0035198
SPATA22	GO:0000711,GO:0007129,GO:0007276
CLUAP1	GO:0030030,GO:0005654,GO:0042995,GO:0043231
PAM16	GO:0030150,GO:0005744
YWHAE	GO:0042802,GO:0005829
TOM1L1	GO:0035091,GO:0043130,GO:0015031
P4HB	GO:0003756,GO:0005788,GO:0042470
LITAF	GO:0003677,GO:0046872,GO:0000139,GO:0005654,GO:0005765,GO:0005794,GO:0005886,GO:0031901,GO:0031902,GO:0043231
RSL1D1	GO:1990904
CAMTA2	GO:0003677
TRAPPC1	GO:0006888,GO:0005783,GO:0005794,GO:0030008
PCYT2	GO:0004306,GO:0004306,GO:0006646
ABR	GO:0005085,GO:0005096
PITPNA	GO:0008289,GO:0008526,GO:0015914,GO:0120009
METTL4	GO:0003676,GO:0008757,GO:0140640,GO:0032259,GO:0060255
METTL16	GO:0008168,GO:0008152,GO:1901360
FN3KRP	GO:0102193
CAMTA2	GO:0003677,GO:0060255,GO:0080090
SPNS3	GO:0016020
ALDH3A1	GO:0016491,GO:0006081,GO:0005737
CLDN7	GO:0005198,GO:0005886,GO:0005923
PLSCR3	GO:0017128,GO:0017121,GO:0005739
PSMB6	GO:0051603,GO:0005634,GO:0005839
CARHSP1	GO:0003676
DPH1	GO:0090560,GO:0017183
KIAA0753	GO:0007099
RBBP6	GO:0008270,GO:0005634
TVP23A	GO:0016020
MYO1C	GO:0003774,GO:0003779,GO:0005524,GO:0016459
ZSCAN32	GO:0005634
NMRAL1	GO:0005654
NAA38	GO:0003723,GO:0005654,GO:0031417
UMOD	GO:0005509
PRPF8	GO:0008237,GO:0017070,GO:0030623,GO:0000398,GO:0005681
SMG1	GO:0016740
I3L401	GO:0004722
TRPV3	GO:0005216,GO:0034220,GO:0016020
RPS2	GO:0003723,GO:0003735,GO:0006412,GO:0015935
PHF23	GO:0005654
ARRB2	GO:0007165,GO:0005737
CCNE1	GO:0051301
CARD14	GO:0042981
ZNF205	GO:0046872,GO:0006355,GO:0005634
CDH16	GO:0005509,GO:0007156,GO:0016020
PIMREG	GO:0005654,GO:0005730
SMG6	GO:0000184
SLC13A5	GO:0015370,GO:0035725,GO:0016020
CORO7	GO:0005737
SMYD4	GO:0046872,GO:0005634
SLC16A11	GO:0022857,GO:0055085,GO:0016020
B9D1	GO:0030030,GO:0005737,GO:0005856,GO:0005929
ELP5	GO:0002098,GO:0005654,GO:0005829,GO:0033588
ACSM2A	GO:0016874
TBCD	GO:0005096,GO:0048487,GO:0007021,GO:0007023
ABHD12	GO:0047372,GO:0005789
MRM3	GO:0008168
PELP1	GO:0005634
ATPAF1	GO:0065003,GO:0005739
DHODH	GO:0016627,GO:0006207,GO:0044205,GO:0005654,GO:0005739,GO:0005829,GO:0016020
GCGR	GO:0004967,GO:0007166,GO:0007186,GO:0071377,GO:0005886
CLUAP1	GO:0030030,GO:0042995
RABEP1	GO:0005096,GO:0008083,GO:0006897,GO:0007165
PITPNA	GO:0008289,GO:0008526,GO:0015914,GO:0120009
RNF167	GO:0046872,GO:0016567
HMOX2	GO:0004392,GO:0006788
NDE1	GO:0008017
CNTROB	GO:0007099,GO:1902017
CREBBP	GO:0003712,GO:0004402,GO:0004402,GO:0006338,GO:0006355,GO:0005654,GO:0016604
CLCN7	GO:0005247,GO:0005524,GO:1902476,GO:0016020
PITPNA	GO:0008289,GO:0008526,GO:0015914,GO:0120009
ZNF213	GO:0005634
CCDC40	GO:0035082
SIRT7	GO:0016740,GO:0046872,GO:0070403
METTL22	GO:0008276,GO:0005654,GO:0005730
ENDOV	GO:0004519,GO:0006281,GO:0005737
CLUAP1	GO:0030030,GO:0042995
TVP23A	GO:0016020
ETF1	GO:0003747,GO:0000184,GO:0006415
CALCOCO2	GO:0000421,GO:0005856,GO:0031410,GO:0048471
SMYD4	GO:0005634
CHMP6	GO:0001778,GO:0007080,GO:0031468,GO:0039702,GO:0043162,GO:0046761,GO:0061952,GO:0071985,GO:0097352,GO:1901673,GO:1902774,GO:0000776,GO:0005765,GO:0005828,GO:0030496,GO:0032585,GO:1904930,GO:0005643
LCMT1	GO:0008168,GO:0032259
BAIAP2	GO:0007009
GEMIN4	GO:0000387,GO:0006364,GO:0005829,GO:0016604,GO:0032797
INPP5K	GO:0046856
MLKL	GO:0004672,GO:0005524
CTNS	GO:0016020
MYL4	GO:0005509
CTDNEP1	GO:0004722,GO:0005811
SRR	GO:0003941,GO:0030170,GO:0006520
CLUH	GO:0006996
B3GNTL1	GO:0016757
SGSH	GO:0016787
DNASE1	GO:0004536,GO:0006308
SHBG	GO:0005496,GO:0005576
PITPNA	GO:0008289,GO:0008526,GO:0015914,GO:0120009
BAIAP2	GO:0008093,GO:0007009,GO:0032956,GO:0001726,GO:0005829,GO:0005856,GO:0005886,GO:0030175
SPAG7	GO:0003676
UBE2Z	GO:0005524,GO:0016740,GO:0005634,GO:0005737
DNASE1	GO:0004536,GO:0006308
SGSH	GO:0016787
TBCD	GO:0005096,GO:0048487,GO:0007021,GO:0007023
BCL7C	GO:0016514
SPATA22	GO:0000711,GO:0007129,GO:0007276
SRRM2	GO:0016607
CALCOCO2	GO:0000421,GO:0005856,GO:0031410,GO:0048471
ALDH3A1	GO:0016491,GO:0006081,GO:0005737
COX11	GO:0005507,GO:0005743
CBX4	GO:0045892
PLSCR3	GO:0017128,GO:0017121
CENPT	GO:0003677,GO:0051382,GO:0000776
SERPINF1	GO:0004867,GO:0005615
TOM1L1	GO:0035091,GO:0043130
ALDH3A2	GO:0016020
CHMP6	GO:0001778,GO:0007080,GO:0031468,GO:0039702,GO:0043162,GO:0046761,GO:0061952,GO:0071985,GO:0097352,GO:1901673,GO:1902774,GO:0000776,GO:0005765,GO:0005828,GO:0030496,GO:0032585,GO:1904930,GO:0005643
PRPSAP2	GO:0000287,GO:0004749,GO:0009165
DUS2	GO:0005829
PITPNA	GO:0008289,GO:0008526,GO:0015914,GO:0120009
DPEP2	GO:0070573,GO:0006508
IL4R	GO:0016020
DNAH2	GO:0045505,GO:0051959,GO:0007018,GO:0030286
TOM1L1	GO:0035091,GO:0043130,GO:0015031
ZNF267	GO:0006355
I3L4J1	GO:0005524,GO:0016887,GO:0031902
SLC43A2	GO:0005886
PKMYT1	GO:0004672,GO:0005524
MIS12	GO:0000278,GO:0000776,GO:0005634
NUP88	GO:0017056,GO:0000055,GO:0000056,GO:0015031,GO:0051028,GO:0005643
SRR	GO:0003824
ASPA	GO:0016788,GO:0046872
P4HB	GO:0003756,GO:0005783,GO:0005788,GO:0005886,GO:0042470
GEMIN4	GO:0000387,GO:0006364,GO:0005829,GO:0016604,GO:0032797
CEP131	GO:0035735,GO:0005929
PELP1	GO:0005634
PHOSPHO1	GO:0016791
TOM1L1	GO:0035091,GO:0043130
FGF11	GO:0008083,GO:0007165
CHRNB1	GO:0004888,GO:0022848,GO:0034220,GO:0060079,GO:0045211
SLC12A4	GO:0022857,GO:0006811,GO:0055085,GO:0016020
SERPINF1	GO:0004867,GO:0005615
SPNS2	GO:0016020
ARHGAP17	GO:0005096,GO:0005737
PELP1	GO:0005634
ARHGAP17	GO:0005096,GO:0005737
HMOX2	GO:0004392,GO:0006788
VPS53	GO:0042147,GO:0005829,GO:0000938
MCRIP1	GO:0010494
LSM14A	GO:0003723
NAA60	GO:0004596
PHF23	GO:0005634
NAA60	GO:0004596
NSF	GO:0005524,GO:0016887,GO:0046872,GO:0015031,GO:0035494,GO:0005737
HLF	GO:0003700,GO:0006357,GO:0005654
SPATA22	GO:0000711,GO:0007129,GO:0007276
RPA1	GO:0003677,GO:0006260,GO:0006281,GO:0006310,GO:0005634
SLC7A6OS	GO:0015031,GO:0005634,GO:0005737
NPLOC4	GO:0006511
ACOX1	GO:0003997,GO:0071949,GO:0006631,GO:0005777
WDR45B	GO:0006914
TEPSIN	GO:0005794,GO:0031410
SLC13A5	GO:0015370,GO:0035725,GO:0016020
NAA60	GO:0004596
UTP4	GO:0001650
PITPNA	GO:0008289,GO:0008526,GO:0015914,GO:0120009
NPLOC4	GO:0006511
NAA38	GO:0003723,GO:0005654,GO:0031417
METTL16	GO:0008168,GO:0008152,GO:1901360
CEP20	GO:0030030,GO:0034453,GO:0005814,GO:0042995
SLC43A2	GO:0005886
ENDOV	GO:0004519,GO:0006281,GO:0005737
FLYWCH1	GO:0046872
SRR	GO:0003941,GO:0030170,GO:0006520
ZSCAN32	GO:0005634
DERL2	GO:0006950,GO:0010498,GO:0005789
IL4R	GO:0004896,GO:0019221,GO:0016020
PPP4C	GO:0017018
ABCC1	GO:0005524,GO:0015431,GO:0016887,GO:0055085,GO:0005886
SLC13A5	GO:0015370,GO:0035725,GO:0016020
ITGB3	GO:0046872,GO:0007155,GO:0007229,GO:0008305
ABR	GO:0004674,GO:0005085,GO:0005096,GO:0035556,GO:0030424,GO:0043197
UMOD	GO:0005509
DUS2	GO:0017150,GO:0050660,GO:0002943,GO:0005829
SCPEP1	GO:0004185,GO:0006508
MLKL	GO:0007166
GOSR2	GO:0005484,GO:0015031,GO:0016192,GO:0061025,GO:0005654,GO:0005794,GO:0005829,GO:0016020
ARL16	GO:0003924,GO:0005525
PCTP	GO:0008289
SCPEP1	GO:0004185,GO:0006508
MYO1C	GO:0003774,GO:0003779,GO:0005524,GO:0016459
EIF5A	GO:0003723,GO:0003746,GO:0043022,GO:0006414,GO:0045901,GO:0045905,GO:0005789
NDUFAB1	GO:0006633,GO:0005739
SCPEP1	GO:0004185,GO:0006508
XAF1	GO:0008270
P4HB	GO:0003756,GO:0005783,GO:0005788,GO:0042470
SPATA22	GO:0000711,GO:0007129,GO:0007276
NUBP1	GO:0005524,GO:0046872,GO:0051539,GO:0140663,GO:0016226
DNAH2	GO:0008569,GO:0045505,GO:0051959,GO:0007018,GO:0030286
I3L521	GO:0003723,GO:0005634
NDE1	GO:0008017,GO:0007399,GO:0030154,GO:0051301,GO:0000776,GO:0005737,GO:0005813,GO:0005819,GO:0005874
RPA1	GO:0003677,GO:0006260,GO:0005634
BAIAP2	GO:0007009
NUBP1	GO:0005524,GO:0046872,GO:0051539,GO:0140663,GO:0016226
NDE1	GO:0008017,GO:0007399,GO:0030154,GO:0051301,GO:0000776,GO:0005737,GO:0005813,GO:0005819,GO:0005874
CHRNB1	GO:0006811,GO:0016020
ACSM5	GO:0016874,GO:0006629
LCMT1	GO:0008168
TNFRSF12A	GO:0043065,GO:0005886
CMTM3	GO:0016020
NMRAL1	GO:0005634,GO:0048471
PHKB	GO:0005516,GO:0005977,GO:0005886
GOSR2	GO:0015031,GO:0016192,GO:0005654,GO:0005794,GO:0005829,GO:0016020
