gene,SI_15001,SI_15002,SI_15003,SI_15004,SI_16462,SI_16463,SI_16464,SI_16465,SI_16466,SI_16467,SI_16468,GTEX.1117F.0226.SM.5GZZ7,GTEX.1117F.0426.SM.5EGHI,GTEX.1117F.0526.SM.5EGHJ,GTEX.1117F.0626.SM.5N9CS,GTEX.1117F.0726.SM.5GIEN,GTEX.1117F.1326.SM.5EGHH,GTEX.1117F.2426.SM.5EGGH,GTEX.1117F.2526.SM.5GZY6,GTEX.1117F.2826.SM.5GZXL,GTEX.1117F.2926.SM.5GZYI
ENSG00000181619.11,389,472,689,415,170,58,193,280,108,670,162,121,33,123,635,311,163,352,443,261,135
ENSG00000173264.14,1306,1552,2002,2535,706,448,1073,1481,731,1140,585,1371,278,669,1432,667,680,1260,1430,1275,973
ENSG00000187037.8,527,94,55,274,74,86,7,72,90,145,52,6,0,2,7,2,2,17,1,2,9
ENSG00000163328.13,1808,1812,953,3890,526,586,509,327,257,1569,440,437,139,371,1047,556,335,477,811,374,526
ENSG00000175697.10,19,8,13,10,28,0,1,19,5,25,7,89,20,29,13,4,5,43,22,12,9
ENSG00000143147.14,368,661,186,388,317,55,195,293,172,766,283,437,104,418,1247,612,579,2921,1134,1148,445
ENSG00000174946.6,174,43,381,155,97,258,14,121,54,90,83,52,18,33,323,188,163,26,58,46,91
ENSG00000184194.5,192,235,165,294,414,95,510,456,117,536,179,881,63,484,879,423,290,931,306,299,269
ENSG00000166073.10,1177,807,1635,658,597,98,387,813,547,1875,337,2763,149,1448,2222,796,885,305,335,1165,599
ENSG00000277399.4,79,15,230,24,102,2,40,41,19,33,10,4,42,10,17,8,7,22,10,20,13
ENSG00000125245.12,176,20,42,156,11,21,0,41,44,7,16,16,4,0,11,33,54,2,75,9,30
ENSG00000204882.3,64,75,30,489,14,17,33,39,108,274,64,2,6,42,156,11,13,136,4,33,15
ENSG00000188394.6,702,237,337,407,244,162,24,330,244,1110,301,0,0,0,0,0,0,0,0,0,0
ENSG00000170837.2,22,55,9,42,23,0,0,78,14,5,23,50,12,6,88,174,21,253,343,92,135
ENSG00000170775.2,216,193,5,1,46,106,1,208,130,6,77,54,0,2,11,5,11,64,47,55,77
ENSG00000119737.5,624,744,235,520,132,149,231,474,218,913,496,99,204,69,99,38,59,45,49,111,22
ENSG00000164604.12,202,150,122,100,93,21,18,56,21,85,28,35,0,2,100,106,130,80,38,74,16
ENSG00000188092.14,612,377,524,424,283,39,106,324,291,566,255,237,102,198,247,126,110,269,309,294,255
ENSG00000158301.18,958,687,438,750,310,165,69,193,384,786,316,748,312,983,771,830,578,1798,646,783,389
ENSG00000204175.5,157,142,3,178,4,5,234,55,45,58,70,24,2,4,2,2,8,2,372,63,388
ENSG00000169727.12,3606,2597,3234,3931,1832,856,2352,3012,1256,3104,1263,4019,7777,2410,4736,2598,2720,3691,3958,4223,3947
ENSG00000167468.16,7505,7998,16018,9161,2595,2254,3828,4260,3503,3479,4360,15354,10007,8033,11471,5727,9127,4059,6207,16803,9330
ENSG00000089351.14,3513,3580,7849,4562,3269,1531,5959,8389,1727,5776,2188,5520,4073,5448,5423,2919,4459,6474,1881,4878,1657
ENSG00000155324.9,2486,1654,4218,2513,1796,1839,450,2826,1099,2387,1217,2692,205,2772,1259,883,842,2967,1523,1841,3485
ENSG00000154016.13,76,79,89,97,104,77,49,64,35,98,33,208,10,37,85,44,123,45,24,139,78
ENSG00000100351.16,191,104,234,433,51,61,228,196,221,145,52,186,18,86,148,209,204,108,163,69,162
ENSG00000189152.10,208,268,503,412,359,47,674,463,142,977,181,9,0,0,2,0,3,2,0,4,2
ENSG00000115290.9,681,882,44,214,1532,96,55,129,116,316,80,158,32,46,254,89,16,26,29,55,53
ENSG00000141449.14,341,19,611,13,1170,172,0,912,239,27,241,897,103,315,289,454,187,280,39,313,200
ENSG00000158055.15,12,38,95,1,8,1,0,7,0,26,131,30,31,25,14,6,21,7,12622,28,4801
ENSG00000215045.8,22,37,22,19,9,2,65,6,8,35,27,10,3,12,31,23,22,16,86,40,30
ENSG00000149403.12,28,19,81,41,92,0,30,74,14,22,33,10,3,2,5,33,0,8,20,20,6
ENSG00000105737.9,70,253,57,31,53,21,103,178,45,155,15,94,32,1022,907,473,70,1716,171,155,172
ENSG00000273079.5,42,28,876,17,130,0,0,34,20,69,192,8,1,1,65,13,49,6,10,3,8
ENSG00000105464.3,22,25,53,35,48,9,3,82,20,46,23,847,19,30,93,111,157,12,27,40,49
ENSG00000116032.5,5,5,27,34,11,0,11,104,3,6,11,46,24,61,63,14,32,54,128,66,42
ENSG00000068400.13,2954,1910,3380,2350,1371,514,2721,1299,533,1759,554,3344,1232,3371,3508,2022,2906,3333,4256,3716,3535
ENSG00000198873.11,2167,1189,3315,1956,1412,349,942,2050,779,2931,859,3929,743,7345,6801,3106,1947,2708,832,2497,1289
ENSG00000198822.10,2,4,0,0,2,1,0,1,3,3,6,9,0,0,4,10,14,2,0,12,0
ENSG00000124493.13,3,2,2,17,3,1,0,14,6,6,0,5,7,10,0,5,7,14,38,19,6
ENSG00000168959.14,121,50,7,33,67,2,124,5,37,81,80,16,0,0,3,4,0,3,0,4,1
ENSG00000179603.17,1200,1048,180,2538,695,256,826,844,328,1865,430,0,26,16,5,15,2,4,9,2,1
ENSG00000126010.5,43,133,712,50,134,0,80,89,15,46,33,17,11,5,4,21,7,22,2,44,1
ENSG00000139835.13,649,467,169,375,21,17,462,81,73,125,172,209,63,96,283,69,85,439,1959,392,1134
ENSG00000105447.12,710,846,1058,816,348,153,805,773,231,498,221,1234,1581,816,1468,596,1048,1125,1536,1881,1486
ENSG00000133937.4,52,19,29,28,64,0,0,29,15,16,3,93,20,15,41,6,119,16,6,123,49
ENSG00000167914.11,5,8,12,18,53,0,1,49,7,28,21,20,4,0,14,15,26,9,17,22,3153
ENSG00000073605.18,1505,407,1274,901,841,162,395,528,242,904,157,979,86,254,1339,445,1999,647,1431,1435,1018
ENSG00000214978.7,34,0,48,0,0,0,1,328,2,0,23,0,0,0,0,0,0,0,0,0,0
ENSG00000148180.19,12125,12055,8917,13320,12118,2620,7245,13328,7781,24187,8365,65900,18697,36329,200346,199056,63275,67692,21931,62266,46743
ENSG00000189369.8,853,438,452,701,501,115,51,419,71,385,244,422,187,293,419,244,192,262,168,444,190
ENSG00000138780.14,1339,560,887,949,1244,65,276,539,300,962,432,359,103,265,380,152,213,217,684,450,312
ENSG00000134184.12,1017,12,6,452,3,53,0,437,281,5,126,1064,2190,806,1308,708,648,16380,17145,1474,1809
ENSG00000134202.10,489,492,422,209,164,39,50,452,349,159,195,2757,1895,1453,3093,2731,1356,17543,11286,2498,4239
ENSG00000099984.11,29,0,5,0,0,0,72,10,3,4,7,7,2,4,2,4,1,0,3,2,5
ENSG00000133433.10,186,121,135,49,68,21,71,115,48,239,22,123,129,109,179,121,51,121,88,82,112
ENSG00000121964.14,960,492,1121,584,724,115,203,492,294,771,467,987,281,964,1592,1067,909,399,628,1130,618
ENSG00000145736.14,26,11,11,31,5,14,14,9,14,20,9,61,17,30,68,33,49,54,60,67,26
ENSG00000183474.15,49,74,99,42,44,13,4,34,31,80,39,115,74,115,127,63,74,116,124,126,67
ENSG00000277053.4,139,56,231,185,73,148,56,102,62,245,139,38,25,24,52,25,26,47,92,63,30
ENSG00000272556.2,40,25,44,69,29,31,14,53,23,85,21,1882,923,1094,508,265,324,403,784,527,371
ENSG00000272645.3,16,7,34,33,26,17,3,25,8,51,14,1169,693,773,646,394,467,576,1273,492,480
ENSG00000233369.7,820,309,345,477,161,215,288,122,103,225,162,292,113,146,500,249,232,463,494,468,294
ENSG00000227038.3,56,10,15,33,11,16,6,33,8,43,16,4,0,0,4,4,0,3,50,27,5
ENSG00000006704.10,2066,1753,4038,2012,1239,357,5283,1725,524,1994,1015,1464,13321,1281,647,906,677,2339,5612,848,2291
ENSG00000214544.7,20,11,19,9,4,2,3,1,1,11,3,32,4,23,19,13,9,40,19,28,17
ENSG00000115207.13,4207,3292,3284,2956,1384,513,1708,1942,1198,2764,1242,3089,1680,2441,1749,975,809,1756,3764,1972,2128
ENSG00000148308.17,1798,1341,1923,1951,872,142,1309,1560,799,2623,882,2584,2368,2366,2694,1560,1619,3741,4418,3290,3368
ENSG00000105793.15,536,228,501,402,245,176,16,247,124,422,263,611,600,675,793,413,384,649,1108,659,527
ENSG00000178605.13,292,243,260,339,117,35,384,232,94,214,103,1927,4252,2421,2723,1754,1710,3768,2923,2679,2933
ENSG00000163607.15,455,197,190,396,251,69,101,158,159,278,136,336,291,295,446,320,255,288,495,367,314
ENSG00000138867.16,4194,2691,3385,2745,950,394,980,1495,1189,1780,843,4748,4985,3259,3424,3164,2272,2478,4983,3582,3039
ENSG00000164116.16,7904,3940,3252,6672,2601,677,392,2819,2808,8806,3995,285,202,545,2683,827,508,738,272,1173,178
ENSG00000152402.10,2756,1588,719,594,1555,195,155,1650,643,2550,1029,1065,913,490,2043,311,1493,3782,1150,648,145
ENSG00000123201.14,17,92,176,164,107,1,0,41,241,3,5,7,3,0,17,4,17,9,6,10,4
ENSG00000132518.6,7,4,3,18,3,0,1,5,1,10,22,10,0,5,3,3,9,3,42,4,4
ENSG00000204529.4,1,0,5,20,0,0,15,1,0,0,1,5,0,10,6,2,0,10,15,0,12
ENSG00000143774.16,4676,2809,7992,5121,2618,1135,4248,4578,1175,2788,1796,12074,3090,14103,12976,7043,15547,7422,15934,9612,15568
ENSG00000241549.8,9,4,35,49,14,14,1,19,6,48,21,30,23,26,73,29,36,131,130,112,73
ENSG00000253203.6,697,372,588,788,293,223,578,238,164,700,184,0,0,0,0,0,0,0,0,0,0
ENSG00000239650.4,40,26,27,50,7,2,6,4,13,49,11,58,30,101,93,43,49,98,119,85,60
ENSG00000215630.6,22,11,11,17,14,0,17,3,5,129,23,33,5,37,21,15,25,59,35,14,19
ENSG00000254838.5,5177,1117,1839,3488,969,1706,139,506,1385,3626,1318,89,16,33,641,557,490,341,223,352,192
ENSG00000172986.12,1340,82,2904,24,2119,78,14,1017,152,103,2547,988,11,289,515,547,417,557,175,132,157
ENSG00000163754.17,736,368,1152,485,346,168,107,965,243,479,391,3254,47334,5755,4471,2770,1866,3334,915,2738,1013
ENSG00000111713.2,31,18,11,19,7,1,15,31,5,22,7,48,8,17,22,11,4,7,500,62,0
ENSG00000113088.5,619,56,217,905,30,183,33,93,402,64,175,16,3,28,40,56,98,21,36,34,13
ENSG00000189060.5,2653,3518,11274,6010,6706,845,1038,4830,1069,5855,1876,9234,8566,4243,4369,5057,8007,3976,29738,5676,45076
ENSG00000246705.4,787,667,1458,714,531,165,458,1261,152,372,111,6132,2182,8999,7498,2357,3414,2969,2311,5361,4405
ENSG00000105968.18,1396,962,951,924,495,180,64,418,348,598,396,3930,7956,5882,5568,3184,2528,4693,3673,3959,2924
ENSG00000188486.3,225,335,142,365,132,72,363,479,67,93,70,464,846,257,638,167,343,579,1819,596,580
ENSG00000113648.16,4684,3495,5087,5248,2120,1216,2935,4071,1126,2703,1681,5065,4141,3829,4904,2956,4277,3841,11552,6058,5695
ENSG00000234289.5,74,20,25,104,31,37,12,112,27,39,21,0,0,2,1,0,1,0,2,2,0
ENSG00000132475.10,5220,5841,9098,4631,4314,1182,5755,6323,1675,2934,1359,28548,15650,34821,26166,15751,52246,23045,54214,35165,166128
ENSG00000049239.12,5246,3828,22753,3243,2865,1305,2376,8669,1453,4102,2567,13080,17444,11146,8872,5198,6223,8904,5069,7300,5011
ENSG00000131373.14,1776,548,948,1001,849,388,172,1044,414,1126,628,839,653,590,605,379,404,407,512,565,412
ENSG00000138796.16,967,808,614,720,395,271,133,511,320,641,473,2171,9673,3021,3232,3119,1867,7197,3680,4816,1922
ENSG00000116882.14,628,474,184,696,19,58,133,23,160,162,163,10,2,9,4,4,8,14,2,14,1
ENSG00000173805.15,34,24,38,40,30,24,35,82,10,32,10,22,23,22,69,28,63,307,134,51,399
ENSG00000145681.10,52,20,81,177,70,79,8,53,17,83,80,2,0,18,182,299,2,42,2,2,6
ENSG00000140511.11,288,255,288,403,270,156,440,843,95,205,146,5431,2386,4067,2143,571,1174,1407,777,819,699
ENSG00000180423.4,197,96,117,202,70,10,2,88,48,136,39,117,133,49,122,54,62,89,134,114,122
ENSG00000105509.10,25,25,25,5,819,16,164,512,3,2,0,59,1,2,124,21,108,28,2,10,223
ENSG00000177602.5,92,36,18,85,26,16,5,41,25,54,28,13,41,10,11,10,14,5,77,7,10
ENSG00000214367.7,1915,735,1147,1095,1095,464,219,576,221,987,454,1257,257,791,941,516,711,850,1329,970,719
ENSG00000092036.18,1479,570,2158,1140,548,191,350,535,209,645,210,1113,444,694,1914,1272,1129,1668,2615,1720,2278
ENSG00000213397.10,2754,522,1454,461,590,41,1265,500,121,1168,388,228,54,395,432,155,141,168,148,130,171
ENSG00000113249.12,16099,5538,4277,3327,602,957,5007,2420,9257,2152,8224,87,8,20,2,2,6,6,0,6,7
ENSG00000143575.14,1887,1222,3381,1912,998,294,584,1067,614,856,457,1885,4147,2251,2901,2562,1436,1711,2442,2430,2492
ENSG00000206172.8,3018,9392,6422,6013,27768,294,8640,93917,2255,864,2305,38,72,59,1280,863,705,345,373,709,63
ENSG00000112339.14,6375,2141,5254,3117,4597,497,1179,2754,1185,3328,1714,1452,3138,1945,1711,1152,893,1299,2061,1687,1466
ENSG00000196917.5,51,21,74,31,38,13,10,29,29,43,10,20,1,7,116,7,318,4,17,955,27
ENSG00000182782.7,59,31,1488,79,26,84,33,886,6,14,9,40,2,18,37,47,188,19,786,175,1072
ENSG00000255398.2,10,17,672,15,14,33,0,478,7,0,0,4,4,8,2,8,21,12,20,36,62
ENSG00000103145.10,1782,2461,1242,1736,1094,86,686,780,611,831,954,972,2958,1371,3151,812,822,2503,1984,1340,1654
ENSG00000176998.4,412,290,463,368,207,101,324,195,73,268,127,2,0,1,0,5,4,3,11,4,4
ENSG00000126264.9,428,156,425,490,108,76,26,257,145,82,93,52,6,36,67,29,50,65,28,29,33
ENSG00000068024.16,2113,2260,6282,1937,1751,703,2181,3876,676,2355,637,1908,1425,1443,1455,652,731,2255,1467,1150,1012
ENSG00000108840.15,3508,2774,5658,3669,2835,499,1497,2329,1110,3751,883,6687,14527,10782,5986,4219,4087,6649,6868,5500,12075
ENSG00000048052.21,989,647,387,1170,1125,299,171,466,487,2458,495,1412,162,590,1185,768,1265,1304,306,1196,673
ENSG00000111906.17,1560,727,2254,825,782,36,154,538,415,616,578,1119,1608,860,1394,1191,781,651,1804,1103,1065
ENSG00000119431.9,1245,464,485,465,92,35,1002,320,109,224,144,507,248,271,833,587,342,926,2599,931,1199
ENSG00000069998.12,782,541,1274,618,307,83,598,414,134,548,163,1768,788,1521,1257,1362,946,1322,2158,1749,1665
ENSG00000187105.8,194,32,68,45,40,13,24,17,14,80,21,32,15,27,29,27,14,68,59,30,31
ENSG00000068097.14,2171,1088,2194,1478,1053,351,236,1085,729,1634,748,581,188,464,849,519,499,1040,1090,652,632
ENSG00000270379.5,37,8,41,58,4,38,0,25,30,13,8,15,13,5,7,15,18,5,6,6,5
ENSG00000165338.16,2076,918,1305,770,1360,193,609,1013,432,2089,677,1558,620,1675,1601,821,920,1686,1091,1183,586
ENSG00000127311.9,1648,623,1364,959,766,543,844,814,393,879,341,236,42,73,425,236,368,512,590,383,153
ENSG00000130589.16,4211,3689,8452,6578,2977,1218,5727,4359,1641,3694,969,3787,347,1430,1580,883,1427,1582,1189,2225,857
ENSG00000114735.9,661,453,797,600,299,324,200,322,283,650,315,893,184,1076,3156,1398,1104,4015,3391,2053,1112
ENSG00000089472.16,380,501,373,360,638,65,127,741,247,1047,494,1099,53,1308,3175,1949,847,2428,523,507,542
ENSG00000259845.1,173,28,27,152,126,16,11,20,21,42,11,19,0,17,14,6,9,6,8,5,2
ENSG00000276550.4,3199,1749,3015,3185,1197,393,1853,1112,707,2904,971,1572,1738,1265,3733,2228,2266,5643,2954,2412,1589
ENSG00000180229.12,202,33,55,87,65,61,15,49,21,45,38,541,647,404,2247,769,1113,3531,1622,1122,543
ENSG00000206149.10,2124,1169,1550,2010,653,242,883,634,302,1375,339,1726,2122,1861,2923,1537,1448,3883,2997,1855,1422
ENSG00000148634.15,8043,4851,6348,4443,3475,1141,2164,2529,1687,4899,2311,2045,615,1747,3230,1711,1831,2199,3766,2536,2230
ENSG00000138642.14,995,312,695,601,333,110,123,227,335,1299,315,178,94,181,481,349,209,631,2035,340,165
ENSG00000188290.10,1054,841,1576,486,899,139,5975,1099,274,1161,245,231,84,364,1545,645,1212,444,471,521,563
ENSG00000213614.9,6446,3069,6772,3829,3368,1180,1832,2969,1424,3235,2909,4890,1353,1952,2864,2094,1864,2322,1736,2841,2229
ENSG00000186834.3,3792,2486,3221,4198,1405,442,2137,2484,697,1615,1025,2244,1182,3373,2831,956,1075,1569,2660,1582,1525
ENSG00000168517.10,191,115,124,250,59,51,22,35,39,96,51,69,161,44,89,22,26,120,64,54,40
ENSG00000010704.18,870,430,265,808,269,85,70,339,185,371,449,230,57,59,737,431,407,385,850,432,296
ENSG00000109758.8,25,20,14,41,2,0,12,33,12,31,27,30,24,23,20,7,7,39,24,9,6
ENSG00000010282.14,9,3,1,0,4,54,0,2,3,4,2,28,4212,6,19,9055,4,0,2,52,170
ENSG00000182218.9,61,71,109,76,162,29,33,215,53,162,81,188,35,118,348,254,153,174,86,164,122
ENSG00000114455.13,11517,1868,107,3006,6,504,1267,163,2477,677,2641,10,1,2,0,2,2,2,4,4,4
ENSG00000124440.15,472,195,679,312,591,113,467,256,213,1392,93,10010,2132,17957,11158,8872,3603,5844,1779,3279,2411
ENSG00000181061.13,654,338,183,515,519,31,281,199,14,93,73,3396,3132,2853,4281,4207,2290,1735,6714,3722,4503
ENSG00000172273.12,602,506,851,653,344,84,452,628,296,802,244,1564,661,1062,1279,779,626,1402,2590,1052,1714
ENSG00000169567.11,1282,957,2991,1406,394,162,525,1025,548,431,454,6120,5336,5912,5674,3831,4594,3955,8775,7512,8108
ENSG00000160396.8,6,21,21,21,0,0,0,43,2,39,7,55,87,97,24,4,8,34,5,19,14
ENSG00000100084.14,3807,2658,2632,2916,1071,456,3128,2117,951,2692,1070,531,1252,563,623,245,326,536,658,588,473
ENSG00000149929.15,3528,2050,2434,5307,2148,1160,169,1142,442,1635,583,583,725,510,816,616,465,889,1026,812,990
ENSG00000124610.4,46,27,20,24,107,1,109,123,27,84,23,0,0,0,0,0,0,0,0,0,2
ENSG00000184357.4,748,263,273,1753,220,250,254,534,186,248,151,2,0,2,0,0,8,0,5,2,9
ENSG00000187837.3,5608,5179,10585,8959,2998,2147,1564,3392,3157,2676,1808,879,5132,1251,926,1357,4993,179,4927,695,8560
ENSG00000124575.6,1117,266,1715,1036,728,473,192,668,405,255,333,8,0,11,3,13,220,2,369,35,366
ENSG00000168298.6,2500,1910,5871,3487,1882,1389,1776,2858,1096,2173,1091,47,21,18,23,48,279,10,238,78,439
ENSG00000164508.4,58,18,0,103,0,0,1,0,1,18,7,0,0,0,0,0,0,0,1,0,0
ENSG00000278463.1,90,59,52,147,20,20,21,301,43,28,26,2,0,1,0,0,13,0,0,0,2
ENSG00000180573.9,1051,1950,1416,1663,938,564,1295,1360,1236,1106,494,118,584,325,867,1309,2541,178,9824,511,1844
ENSG00000196866.2,448,347,299,530,181,208,137,275,213,194,189,8,0,0,10,29,95,0,273,12,55
ENSG00000277075.2,608,245,761,617,319,121,531,256,399,275,397,6,0,6,46,32,337,13,736,19,478
ENSG00000196787.3,307,64,79,325,42,72,49,390,98,94,85,6,10,10,26,14,79,6,184,11,56
ENSG00000274997.1,84,33,53,154,51,35,58,161,24,41,32,2,1,3,0,2,19,0,7,5,1
ENSG00000196747.4,119,21,27,302,17,42,0,183,42,50,33,0,0,0,4,2,41,4,9,0,0
ENSG00000276368.1,150,26,12,214,42,4,13,117,34,37,44,0,0,0,0,0,14,0,5,0,3
ENSG00000276903.1,124,57,44,212,35,4,25,198,42,47,37,0,0,0,0,5,23,0,4,0,2
ENSG00000278677.1,332,126,108,401,107,48,27,326,82,126,55,0,0,0,0,0,0,0,0,0,0
ENSG00000276410.3,116,42,82,152,47,38,16,238,64,79,25,0,0,0,0,0,0,0,2,0,1
ENSG00000180596.7,1704,2116,1962,1892,1634,644,692,2422,1884,1305,950,51,205,71,25,93,551,2,422,44,338
ENSG00000158373.8,1298,1596,1252,1885,905,537,1180,1559,1917,997,1020,48,88,46,224,658,1567,88,4994,106,2264
ENSG00000274290.2,226,90,215,273,50,89,75,292,171,168,145,2,5,6,23,72,51,5,283,2,54
ENSG00000277224.2,264,94,372,282,144,74,87,153,242,183,122,0,0,0,34,55,603,6,799,22,220
ENSG00000273802.2,414,199,620,435,309,193,223,269,371,203,225,20,11,28,60,239,3172,10,2950,60,2462
ENSG00000275713.2,293,33,51,420,63,43,79,160,134,75,117,0,0,0,26,24,89,28,1335,16,31
ENSG00000278588.1,266,67,153,445,104,240,66,306,136,89,111,0,0,0,0,2,22,0,22,2,6
ENSG00000124635.8,256,59,95,329,119,72,6,263,79,130,106,4,13,11,29,106,425,5,512,26,103
ENSG00000197903.7,625,171,266,859,463,130,304,857,205,342,271,390,75,447,449,363,1172,262,940,313,378
ENSG00000185130.5,173,33,38,248,52,45,3,136,45,41,40,2,4,3,3,0,19,0,1,2,1
ENSG00000273703.1,150,29,45,294,91,28,0,301,83,71,58,0,0,0,2,12,41,0,40,0,3
ENSG00000233822.4,386,236,374,561,364,115,99,854,226,220,166,81,56,123,47,31,57,76,42,35,21
ENSG00000274641.1,153,69,40,298,81,21,2,406,78,75,67,0,0,2,2,2,3,2,53,0,2
ENSG00000275714.1,89,97,61,117,53,29,81,271,33,68,32,1,0,1,0,2,2,0,0,3,6
ENSG00000197409.7,718,362,498,1000,238,203,327,495,330,353,208,0,0,6,11,22,151,7,359,10,46
ENSG00000274750.2,173,74,103,214,58,138,5,10,44,41,88,4,54,20,145,88,52,129,285,78,221
ENSG00000277775.1,573,94,63,871,93,15,173,772,155,61,153,0,0,0,0,0,1,2,5,2,2
ENSG00000273983.1,203,42,10,318,19,3,44,58,63,47,63,1,0,2,0,2,6,2,57,2,3
ENSG00000278828.1,254,43,88,422,75,71,81,1918,98,73,57,6,8,33,72,92,413,18,402,17,89
ENSG00000275379.1,326,92,245,487,122,85,52,224,108,102,88,0,0,0,0,0,4,0,4,0,4
ENSG00000197153.4,127,60,33,231,64,85,3,230,88,82,48,0,0,0,0,0,8,0,11,0,1
ENSG00000278637.1,303,247,238,421,125,21,109,370,99,76,52,0,0,1,2,0,0,2,1,6,0
ENSG00000278705.1,931,769,729,1012,290,41,127,207,359,229,167,0,2,0,0,0,18,0,3,6,3
ENSG00000197061.4,362,283,313,269,75,7,82,128,198,219,146,4,0,0,6,2,27,0,3,5,9
ENSG00000277157.1,528,255,773,415,140,48,71,169,179,284,244,0,0,0,0,0,1,2,8,0,0
ENSG00000276966.2,3185,2831,2991,2934,904,146,1160,751,1149,1895,1462,4,2,12,58,18,397,20,874,22,293
ENSG00000274618.1,441,109,252,325,104,135,12,239,346,202,588,0,0,0,0,0,0,0,1,0,0
ENSG00000158406.4,1293,807,799,1201,437,185,200,496,535,618,571,65,87,102,111,47,270,78,75,49,81
ENSG00000276180.1,168,42,97,140,36,69,70,93,33,39,42,53,6,49,60,67,327,53,578,61,151
ENSG00000197238.4,1643,474,927,1578,664,144,491,1658,407,768,310,0,0,0,2,2,6,2,8,4,4
ENSG00000275126.1,107,18,62,67,25,38,0,195,46,56,9,0,0,0,0,0,0,0,1,2,0
ENSG00000203812.2,0,315,1011,196,317,388,0,1281,83,0,63,4,3,3,1,6,33,1,35,1,9
ENSG00000272196.2,930,874,1715,1209,801,0,815,675,833,608,316,2,3,3,0,12,33,3,49,3,12
ENSG00000184260.5,680,393,917,705,454,82,214,554,409,571,275,35,19,28,19,32,202,9,79,22,168
ENSG00000223345.3,6,16,103,33,53,56,76,113,2,28,16,4,0,4,18,12,2,9,19,6,8
ENSG00000184678.10,740,760,1365,1367,1002,271,2034,1388,993,1111,416,656,5990,1209,1438,3586,6097,505,36486,717,17192
ENSG00000203814.6,513,488,1400,644,617,230,1057,1044,621,570,254,17,14,36,213,1574,3286,46,10186,140,1603
ENSG00000203852.3,110,70,22,203,41,2,42,127,42,37,24,1,0,0,0,0,3,0,6,0,1
ENSG00000203811.1,110,70,22,203,41,2,42,127,42,37,24,0,1,1,0,0,1,0,7,1,1
ENSG00000183598.3,39,38,28,85,9,18,0,805,11,18,8,4,0,4,5,1,39,2,10,3,6
ENSG00000270882.2,776,710,755,1533,297,74,439,915,468,452,150,1,1,0,5,4,3,2,13,4,2
ENSG00000181218.5,29,59,33,39,14,44,62,389,9,7,4,119,28,107,133,229,226,179,1935,121,607
ENSG00000196890.4,77,38,55,107,21,4,7,165,28,12,11,5,2,0,51,226,248,15,2142,19,376
ENSG00000197837.3,816,587,885,756,389,8,186,516,161,313,93,57,54,263,125,72,130,225,192,68,55
ENSG00000159399.9,2216,2975,6576,1322,2993,717,7345,4431,638,1220,2392,2524,1060,5905,651,3221,11703,1107,5443,968,2136
ENSG00000204525.16,13990,5079,8969,20638,2920,5044,6462,8255,3473,3195,3619,37724,15655,32490,27415,16498,31434,31572,21480,35122,29866
ENSG00000231389.7,26823,6449,15223,24103,2155,4238,997,3433,4284,3663,4779,4238,642,3228,3604,2463,3004,3160,1082,2165,1595
ENSG00000224557.7,145,29,51,127,38,55,32,27,26,110,22,12,2,10,5,2,8,17,2,2,1
ENSG00000196735.11,17404,5020,2032,21446,1180,4587,1238,2177,465,2422,4418,1230,164,1100,583,868,615,853,307,306,692
ENSG00000237541.3,634,12,1664,874,60,146,0,183,556,159,176,76,10,72,16,48,28,50,29,13,129
ENSG00000179344.16,8773,7062,3081,14740,2305,3567,4326,2463,879,1553,2281,1865,239,1260,1423,1056,1687,1381,809,931,1210
ENSG00000196126.11,5236,2154,2807,8064,766,2233,1173,3121,525,920,2214,7986,1199,4913,5811,3859,4875,5076,1578,3639,3647
ENSG00000229391.7,939,93,399,461,102,75,51,80,133,170,68,676,111,374,454,303,406,425,160,265,285
ENSG00000204632.11,436,53,669,320,10,183,404,33,544,50,185,107,64,121,73,59,116,78,62,98,85
ENSG00000206341.7,273,227,231,694,140,160,561,121,276,248,154,725,228,626,575,335,575,634,627,638,691
ENSG00000204622.11,702,265,552,314,185,200,299,256,259,229,109,132,53,146,90,101,271,125,104,123,119
ENSG00000230795.3,108,48,130,49,22,23,261,68,31,68,10,222,86,232,200,153,168,162,272,264,146
ENSG00000243753.5,423,179,453,349,163,106,458,458,87,118,75,423,198,519,419,288,584,637,318,442,299
ENSG00000181126.13,275,139,254,291,94,149,1255,620,98,192,335,239,41,220,114,117,158,228,260,111,343
ENSG00000159267.14,3111,811,3079,1809,820,175,713,1227,474,1452,686,669,290,594,1123,465,427,534,591,919,361
ENSG00000148357.16,705,1571,2223,586,801,160,1549,1646,351,1962,773,3263,282,836,3621,541,180,7218,465,362,891
